fileName,Max Dep Ref,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
dana_davis__4473__CANADA - 28C.xlsx,E12.XLS:M33,12,0,12,0
diauxic_raw_ratios_RG.xlsx,clustering_MaxDistance:C5,16,0,2,0
GLC Nominal daily data_1979 to 1984.xlsx,3. nominal spot- short end:B4,3,0,2,0
TemplateChiTietLuong.xlsx,BangChiTietLuong:AG171,0,0,0,0
Ranking_2021-07-15.xlsx,avrange of n:AG973,1,0,1,0
R13yeardata5.xlsx,Dump:C7353,5,0,1,0
loop1000_latency_run3.xlsx,loop1000_latency_run3:F12256,6,0,5,0
Xiaomi India Case.xlsx,Data:G42801,20,0,17,0
Task 3.xlsx,new cust:S1,2,0,1,0
GPSC_CTD_2016.10.28.xlsx,CTD:Q16844,1,0,1,0
archive 404 NOD 2011.xlsx,2011:L504,1,0,1,0
Tick Sales Dashboard.xlsx,Backend:E3,25,0,20,0
MLIAM10unc_model.xlsx,econlow:E5,48,1,10,1
canalscr_9_4_18 copy.xlsx,SpeciesSite:D20,1,0,1,0
工作簿1-20181122134442322.xlsx,不良明细:CBJ5,1,0,1,0
work.xlsx,open:D30478,1,0,1,0
RCA.xlsx,23-08-19:C3,6,0,3,0
白芷酊-爱普.xlsx,Sheet3:E11,5,0,2,0
工作簿1-20181122135753742.xlsx,不良明细:CBJ5,1,0,1,0
UnitedStates.xlsx,data_aggregate:H1,2,0,2,0
bodysize_Small.PRIMER.Filtered..xlsx,bodysize_Small.PRIMER.redone.Fi:F26,3,0,2,0
phillip_m_love__30633__TexFRED_R.xlsx,Summary:D19,6,0,5,0
publishedweek112021_age_bands.xlsx,all causes:E12,39,1,3,1
Cims_phenotype_2006_auzeville_AGIR.xlsx,plot:E18,3,0,3,0
projectdata-nyse project2.xlsx,Task3:H12,23,0,12,0
Sari_R4_18.xlsx,Leyendas:E2,17,0,3,0
WHITEWTR.xlsx,WHITEWTR:B22431,1,0,1,0
BANG KÊ.xlsx,NH Q4 33.000:G7,3,0,3,0
custom_quest_all.xlsx,Sheet1:V112,1,0,1,0
publishedweek512021.xlsx,Covid-19 - Daily registrations:A632,1,0,1,0
Stock 24.02.2020.xlsx,Smartphone Sales Report:C5,54,0,27,0
Kickstarter_Challenges - Final.xlsx,Outcomes based on Goals:D3,4,0,1,0
Mendely- Economic Index.xlsx,Sheet2:H31168,1,0,1,0
analyse_resultats.xlsx,Feuil2:F4,4,0,3,0
Doetterl_2012.xlsx,incubation:D11,1,0,1,0
Stock 22.02.2020.xlsx,Smartphone Sales Report:C5,54,0,27,0
Exp4Paper-Ver2.xlsx,synset10mx128-tune-d12:E2,72,1,72,1
Porcine Rib 1.xlsx,Sheet1:H3,1,1,1,1
mlmooces18pre.xlsx,asuntosimportancia:E891,1,0,1,0
DF_THCleaning_mid.xlsx,ranking:C214,2,0,1,0
Wqqqqqqqqqqqqqqqqqqqqq-20181127163205652.xlsx,不良明细:LI5,1,0,1,0
seed.xlsx,07-08 Complete in 13:A101,10,0,5,0
60605917d637e.xlsx,Province:A10,1,0,1,0
M2数值模型.xlsx,Normal:M12,184,3,112,3
Pollutant Emissions Intensities.xlsx,Table1.A(a)s3_PL:N2,23,1,15,1
Town-Hall-Rich-List-2010.xlsx,In Council Order:E1357,2,0,2,0
2018-08-05_Dip_correction.xlsx,Dip Correction:B15,17,0,14,0
normal_abnormal_separated.xlsx,Table:T2,1,0,1,0
홈페이지 작업용 2기 멘토링 데이터_(v.4).xlsx,약력- 소개:H65,1,0,1,0
GL_Driver_Safety_Report_ferguson_20211019_202908.xlsx,Report:Y5,1,0,1,0
consolidated_report_revision-9.xlsx,Activity Summary:J11,25,0,24,0
Cal DDBL 2076-77.xlsx,tsholder:J474,22,0,4,0
MM1-0222HSM.xlsx,IF Response:D103,4,0,2,0
European_Building_Vulnerability_Database.xlsx,Database:K763,1,0,1,0
宁波市三类房建土地数据汇总2015-20200604 - 副本.xlsx,Sheet1:O7858,2,0,2,0
Figure 3_4.29.2020_KOs_EC#s_For_GHs_In_Families.xlsx,Sheet1:AM489,0,0,0,0
Sampling_processing_worksheet_121217.xlsx,Sampling_processing_workshe (2):H187,4,1,3,1
Rec-20211103-309sOFsfZ.xlsx,รวม FG:B3,3,0,1,0
Outbound_202001.xlsx,Sheet2:CN1022,1,1,1,1
RSX_2016-17_data_by_LA.xlsx,LA drop-down:N17,1,0,1,0
SolicitudGrafica_CN_11_06_CO_REC_90.xlsx,Solicitud gráfica:G4,5,0,5,0
ITResearch_NB_Report-9`21.xlsx,Summary:D151,3,0,3,0
Thinkful_Capstone_II_Housing_Data_Final-mh.xlsx,AAtest:H7,3,0,2,0
Historic_Nashville_City_Cemetery_Interments__1846-1979 (version 1).xlsx,Historic_Nashville_City_Cemeter:U6,1,0,1,0
A2A excel.xlsx,Forecasts Simone:F9,518,8,130,9
06A-COBie_Test-stage6-COBie.xlsx,Instruction:E17,7,0,6,0
SAM-0.2 OR5x100-0.75_5 dataset analysis.xlsx,State026:B66,6,0,1,0
工作簿1-20181122140450973.xlsx,不良明细:CBJ5,1,0,1,0
PData.xlsx,CpDataCoefficients:B2411,89,1,21,1
jeffrey_a_shankman__13799__so2_pos.xlsx,Sheet1:R6,104,1,77,1
RallyTimings.xlsx,Stats 1:E1,18,1,16,1
2012_Fremont_County_Primary_PbP.xlsx,Sheet1:BQ25,1,0,1,0
Contacts_Script.xlsx,OLP-ESB Reason Codes:D2,1,0,1,0
Golmasenama.xlsx,Sheet1:D9,9,0,2,0
Business Cycle Numbers Original.xlsx,MONTHLY DATA:C656,23,0,17,0
impactPi.xlsx,picam-0-0:B1,1,0,1,0
binod_AGR_12122018_180834_FH Database and Website Suggestions (2)_old1.xlsx,Settings:S5,31,0,9,0
prepare_for_ESpace_pharmaceuticals_v3.xlsx,July:W3,5,0,1,0
Coptic-Arabic Text Alignment Results.xlsx,(Dev) Alignment:A423916,69,4,13,5
Higgs_XSBR_YR4_update.xlsx,YR4 SM 8TeV:CP29,0,0,0,0
Z.8_Miejscowosci_ludnosc-wedlug-wyksztalcenia-w-wieku-15-lat-i-wiecej_dane-dla-K.Filipek_M.Niziol(1).xlsx,2002 - Małopolskie:Y1569,20,0,16,0
PWN2018 QUOTE STND.xlsx,Cash Flow:H12,119,2,36,2
BBG_Security_Application_User_List_v5_2.xlsx,Position:BF5,1,0,1,0
Trumbore_2006.xlsx,incubation:F9,1,0,1,0
DeAka_Magnetic.xlsx,Mag3:G12,8,0,5,0
Stock 02.02.2020.xlsx,Smartphone Sales Report:C5,54,0,27,0
laravel-excel-V7rUordU4P8FUAXfw4EwrX5xJLlbzpPr.xlsx,Actual Cost Autocount:L3516,22,0,20,0
Cilk Final Results_1Core.xlsx,100map:B45,1,0,1,0
Mates.xlsx,Black Games:D339,3,0,1,0
2019-06-15-0756_dryopteris_goldiana.xlsx,Measurements:C13,20,1,5,1
migdal_2016_1_1156.xlsx,מזומנים:J37,4,0,2,0
3323.xlsx,シート7:A3,8,0,4,0
Delay-CI-Rawdata(1).xlsx,Sheet1:B28,1,0,1,0
XpEnNPDbi8LxdOvGUQ3hCqr4Vm7x1m8P4ugfvJaW.xlsx,formato:D16,1,0,1,0
Detalle Facturacion GGCC 1594986.xlsx,Cartola 1594986:L41,9,0,5,0
Sc01 Group5 2D task 1 and 2 Excel.xlsx,Update data (rmv coll- add pow):AD4591,0,0,0,0
2007-2019-HIC-Counts-by-CoC.xlsx,2012:J375,1,1,1,1
Real-Statistics-Examples-ANOVA-2.xlsx,ANOVA Match 2.3:B10,238,3,158,3
Kickstarter_challenge.xlsx.xlsx,Outcomes Based on Goals:D3,4,0,1,0
Повороты в плоскости(фильтр Маджвика).xlsx,Обработка:Q10,65,2,19,2
beauty_data.xlsx,account information:F2,2,0,2,0
Wqqqqqqqqqqqqqqqqqqqqq-20181127164701319.xlsx,不良明细:LI5,1,0,1,0
20_21_ApprovedBudget_Nat.xlsx,ThisVsPublication:F19,1,0,1,0
ВА12ОВ_03_20151204 full.xlsx,Фильтр. Сигналы2:H2,2,0,1,0
main spreadsheet.xlsx,Master_RU_2011:E26,1,0,1,0
pricing research.xlsx,TV- Video and Feature Film:K2,8,1,7,1
Billimoria01.xlsx,Certification:X144,12,0,2,0
realme stock 07.02.21.xlsx,Sheet1:I65,9,0,6,0
bass1_cfg.xlsx,接口综合信息:I21,2,0,1,0
特价增量、延期申请书功能设计-Ver20181123.xlsx,增量延续模板-old:P20,1,0,1,0
p-H table.xlsx,Sayfa1:U6,17,0,4,0
lari 9 km per jam100m.xlsx,take 3:D389,1,0,1,0
KickstarterStats_Solved.xlsx,Outcomes Based on Goal:D2,4,0,1,0
REPORTE_MENSUAL_mes_de_abril_JAVIER_1.xlsx,RMI - ABRIL 2017:S23,3,0,1,0
CPData.xlsx,Test Data 5.0:P880334,48,1,48,1
Plano de Financeiro.xlsx,GANTT Etapas:BL12,0,0,0,0
Population_Forecast_adjusted_Version 1 23.xlsx,Using_world_bank_mobile_pen_Pop:K209,20,1,3,1
Daily Sales Info.....xlsx,Total:F16,17,1,8,1
SAM-0.02 OR10x100-0.50_7 dataset analysis.xlsx,State026:B44,6,0,1,0
migdal_2016_3_99102.xlsx,Sheet1:C5,1,0,1,0
LucasBouissa_14_AlexRostan.xlsx,No modificar!!:C35,39,1,16,1
co2mpas_demo-0.xlsx,Inputs:B23,2,0,1,0
49_21.09.2016-08.10.2016.xlsx,ფორმა N9.7.1:M2,1,0,1,0
Invoice-20200908083901.xlsx,Sheet1:C5282,2,0,2,0
Day_09.xlsx,Part 2:P59,1,0,1,0
Tio Cash Master 1450 Find Ratio Graph sq and ratio all shaded inverse curve.xlsx,1450 find sq ratio all :I5,5,0,2,0
KTCL-master-data_20170814.xlsx,All Schedules:A502,1,0,1,1
MappentableXframeRevit.xlsx,Sheet1:B3,1,0,1,0
bio_kerosene.carrier.xlsx,Notes:K356,8,0,5,0
OBrien_2013.xlsx,fraction:E32,2,0,2,0
Summary-repair-10-bal.xlsx,Time:C20,5,0,3,0
abalone-data-descriptive-stats-02-14-19.xlsx,descriptive-finish:D2062,2,0,2,0
FY_Summary.xlsx,Chino Total:B541,23,1,14,1
Frecolha-20171127.xlsx,700:T18,1,0,1,0
15년 3월 - 4월 마감  철가자료(수정 1차).xlsx,실적조회 (2):K193,1,0,1,0
p2208_0418.xlsx,הלוואות:O13,8,0,6,0
capstone project.xlsx,Analysis:G45,2,0,1,0
final_M+3sd.xlsx,Peaks:A51,32,1,1,1
times.xlsx,file times:F7,2,0,2,0
Fact2Sheet_Corona_20200523.xlsx,LastWeek:BF203,16,0,8,1
Общежитие №12А май 2017г..xlsx,если 3 цк:B36,2,0,1,0
MLVTBPLK-398.Estimate.xlsx,MLVTBPLK-398:D5,5,0,3,0
Tests - Lena.xlsx,TestsLENA:A147,1,1,1,1
MTBF Setup Nodes and Stock Management.xlsx,Stock:B28,19,0,6,0
NDC readiness vulnerability data.xlsx,NDC readiness:F88,1,0,1,0
catalogue1.xlsx,1994:B228,2,0,1,0
Lab07aMT.xlsx,AppTokensProbability:B270,8,0,4,0
CaidaSplit1MultiLookUpSummaryIncDs.xlsx,Sheet4:E246,1,0,1,0
relacao_geral_-_vodanet_-_13-08-2012.xlsx,Levantamento:D19,2,0,1,0
Louise_Kickstarter_Data_Analysis.xlsx,Descriptive Statistics Kickstar:C13,1,0,1,0
2016_acts.xlsx,Non JJCH:B11,34,0,11,0
realme stock 02.01.2022.xlsx,Report:E6,7,1,5,1
【教育部学科】学科门类&一级学科20200710.xlsx,教育部学科【全】:B351,1,0,1,0
Class36_File.xlsx,Tasks 6-7:C15,8,0,4,0
W_04_SuperBowl_Offers.xlsx,Pricing from HE:F11,1,0,1,0
GPSC_macro_size_2017.3.17.xlsx,Polychaeta:M695,2,0,2,0
HCCS_example_project_analysis_template.xlsx,Results:B14,2,0,1,0
sub-est2019_all.xlsx,GDP validation:E2,2,0,1,0
6500_5TN_FTTH_Planning Antwerpen-West-FH01 20200609 rev 07.xlsx,IFH BS:BF1,0,0,0,0
Kickstarter_Challenges.xlsx,Outcomes Based on Goal:C2,4,0,1,0
tensorflow.xlsx,tensorflow:C934507,3,0,3,0
nvidia_sentiment.xlsx,nvidia_sentiment:H17318,4,0,1,1
searh file for so 3 yr.xlsx,2019-20:G577,2,0,2,0
VENTAS OBRADOR DICIEMBRE 2020.xlsx,A G O S T O     2 0 2 0      :E3003,1,0,1,0
Test13_100k_lines.xlsx,Sheet1:A2,1,0,1,0
GL_Driver_Safety_Report_ferguson_20211018_091349.xlsx,Report:Y5,1,1,1,1
06 - Excel I - Exercícios.xlsx,Exercício 6:C14,15,0,4,0
modelrebal.xlsx,Robinhood_Sector:C22,33,0,18,0
Stock 15.02.2020.xlsx,Smartphone Sales Report:C5,54,0,27,0
工作簿1-20181122135748867.xlsx,不良明细:CBJ5,1,0,1,0
combine-check_v2.xlsx,check:C9,34,1,1,1
Projektplan_ENT.xlsx,Projektplan:C10,2,0,2,0
AFDTanks_old.xlsx,Sheet1:B45,1,0,1,0
Stock 10.06.20.xlsx,Target & Achivement:D13,54,0,27,0
Multispecies seal bottleneck analysis 02_03_12.xlsx,dataset 12 reworkings:F108,2,0,2,0
processos_2014_2015_anon.xlsx,uf:B10,3,0,1,0
Chum Modeling Forecast CAP CURVE.xlsx,Chum Modeling Forecast.csv:B10,7,0,5,1
ВА12ОН_02_20151204 full.xlsx,Фильтр. Сигналы2:H2,2,0,1,0
TApormunicipio.xlsx,Resumen:P192,8,0,3,0
FormatoParaSubirCuentas.xlsx,NatCodes New (Actualizado):C212,2,0,1,0
MM1-0212S-6384.xlsx,IF Response:R25,3,0,2,0
0010_21R04-LeMans-HYP_Mech.xlsx,708:R46,1,0,1,0
SAM-0.02 OR10x100-0.25_1 dataset analysis.xlsx,State026:B44,6,0,1,0
tasks_zxw.xlsx,data:D63,1,0,1,0
SolicitudGrafica_CN_10_07_REC_180.xlsx,Solicitud gráfica:G4,5,0,5,0
The Sorted Dataset Based on Separation and Location.xlsx,Clean Jamming:A2,1,0,1,0
1. Buku Kas 2018.xlsx,Agustus 18:I11,6,0,4,0
Activety上昇に伴う探索領域増加の進展.xlsx,Sheet1:E8389,1,0,1,0
Xylem Conductivity Excel Marco 8_02_17.xlsx,Stem 4:B3,253,3,98,4
International Countries to Focus on 2H21 (1).xlsx,MIDT YTD:F119,5,0,3,0
DTM R3 DB Great-Little Abaco MSLA V4.xlsx,CatPregs:S70,2,0,1,0
StarterBook -Homework - Excel Challenge (version 1).xlsx,Bonus:B6,4,1,1,1
Data striiv.xlsx,Hoja1:AI74,0,0,0,0
Credit_limit.xlsx,Sheet1:D1783,6,0,3,0
SubRES_NewTechs.xlsx,RCA:O17,1,0,1,0
Temp Sensor Imp Resp Comparison.xlsx,Sheet1 (2):B694,5,0,2,0
DATA COLLECTION interview template v3_COMPLETE240412.xlsx,Dot Gillespie - Ind. rel. :C28,1,0,1,0
louise_kitchen__24243__SepYTD Orig w notes Revised.xlsx,All Originators by Commodity:G73,5,0,3,0
lotto.xlsx,일본:G2,10,0,3,0
score2.xlsx,07. IK:P2,2465,163,610,164
IO_2014_Sweden.xlsx,IO2014:BV10,0,0,0,0
INDIGO CORP Report 01 March 31.xlsx,numberformatting (19):AR242,0,0,0,0
C01-1_KM_Data_LabelingResult.xlsx,Label_Data:R8,8,0,8,0
Dataset_02.xlsx,Calculation:E14,4,0,4,0
RESULTADOS-OFICIALES-DISTRITO-02.xlsx,BASEORIGINAL:BK14,2,0,2,0
BAT_Targets_Analysis.xlsx,BAT_Target_Analysis:I6606,15,0,3,0
MITIGASI_KUTIM_2021-2030_data RPJMD-Rev2.xlsx,Lahan sawah:F29,8,0,4,0
TaskManagement-test-data.xlsx,Eingangsstatistik:I60,1,0,1,0
SAM-0.05 OR30x100-0.25_6 dataset analysis.xlsx,State026:B88,6,0,1,0
StarterBookExcelHW.xlsx,bonus:B12,4,0,1,0
flora_auswdef.xlsx,ZH AP-Arten F Begründung (2000):L160,2,0,1,0
SAM-0.02 OR5x100-0.25_4 dataset analysis.xlsx,State026:B66,6,0,1,0
laravel-excel-CmfxkZmhkBG4uLhzAXfzOqOqgBn3Genx.xlsx,Actual Cost Autocount:L3516,22,0,20,0
BP_2015.xlsx,Oil - Trade movements:AJ22,0,0,0,0
Scorecard_MediumOfficeDetailed.xlsx,Zone Summary:F20,18,0,14,0
Google-Pixel.xlsx,Sheet1:C2,4,0,2,0
Rec-20211103-tszEd2lJj.xlsx,รวม FG:B14,3,0,1,0
20210507_HKEX Scraping.xlsx,Sheet:E5768,2,0,1,0
bank_term_deposit_marketing_analysis.xlsx,DAILY RANGE:C4,3,0,3,0
lab1.xlsx,Лист 1:D11,4,0,3,0
Quality Minus Junk 10 QualitySorted Portfolios Monthly.xlsx,Sheet2:L3,4,0,2,0
van_Mourik_2010.xlsx,fraction:D13,2,0,2,0
Graphic_diagnostic.xlsx,Summary:B9994,4,0,2,0
lookup.xlsx,IAR:A161,4,0,4,0
4564.xlsx,シート7:A3,8,0,4,0
Scenario New Settlements - Dwelling+Employment projections.xlsx,New build change of plans:A32,33,0,3,0
OABOnlineTracker.xlsx,Medallion Status:D4,1,0,1,0
MMSecondPricesOrders_Fall2019.xlsx,Market:A384115,1,0,1,0
G_1816.xlsx,exploracionCATEGORICAModelo1:X6,7,0,4,0
SIPmath Dice Calculator.xlsx,PMTable:C10006,1,0,1,0
Rabioux-Obs.xlsx,Obs depuis Sept 2008:A804,3,0,1,0
Лифтинг.xlsx,Российские 1 слой:C1203,1,0,1,0
DANH SÁCH TỔ ĐẠO TRÀNG.xlsx,TỔ ĐẠO TRÀNG:A5,1,0,1,0
framingham.xlsx,framingham:S4239,2,0,1,0
Performance-Data(1).xlsx,Support Sheet:K6,3,0,3,0
Stock 11.12.19.xlsx,Final Stock:E65,9,0,6,0
res1.xlsx,2-2:H248,6,0,4,0
GL_Driver_Safety_Report_ferguson_20211021_154803.xlsx,Report:Y5,1,0,1,0
客服部-业务报表.xlsx,统计表:E8,1,0,1,0
il_ilce_semt_mahalle_koye0.xlsx,mahalle_koy:C110550,5,0,4,0
SSV1a_TimeRange.xlsx,Sheet1:Q2,1,0,1,0
excel-for-hr-examples.xlsx,Questions:D8,2,0,2,0
10-21-trucos-excel.xlsx,recuentos:AR12,0,0,0,0
20160115_224917_position - 比較結果.xlsx,20160115_224917_position:FYB6,0,0,0,0
VnEmoLex.xlsx,Sheet1:D57,1,0,1,0
W23702-91.xlsx,Sheet1:E2,4,0,2,0
PROYECCION POR TRAMOS.xlsx,Ratios RyM 12000H:U4,249,2,249,2
Data collection.xlsx,RQ2:J4,1,0,1,0
TBO_SERDP_Results_202008.xlsx,overall counts:R5,3,0,3,0
DevCor.xlsx,1:C9,9,0,7,0
Indicateurs ODATER v2 (up-to-date).xlsx,Répartition par type de collect:D18,8,0,8,0
5+Preguntas+de+Entrevista+Laboral.xlsx,Referencias:J14,1,0,1,0
excel-master-ml-mvp-predict-midseason.xlsx,2018-19:Y4,4,0,3,0
9 Case-StockMovementsVar74-Prepared.xlsx,With lags and diff:J5020,1,0,1,0
_ab0ff5bf5d06c09401a1c8c90edd6e41_Metric-SpreadSheet-Assignment.xlsx,ratings and predictions:I4,3,0,3,0
PO VPP - ZHO tháng 10-2016.xlsx,VPP HO 10-2016:P21,6,0,2,0
wb doing business Historical-data---COMPLETE-dataset-with-scores.xlsx,DRAFT:CR1944,0,0,0,0
AutomationScripts_PVCM-PII Security-Batch.xlsx,PVI-4.7-OQ-015_TestSteps:G28,3,0,3,0
SupplementalTables.xlsx,Table S1:A3932,1,0,1,0
help-tabellen 1987.xlsx,prmBouwDroog:G1,27,0,3,0
CambioPreciosBASICOS.xlsx,Hoja1:D5001,1,0,1,0
datalog1.xlsx,datalog1:A2,1,0,1,0
2019年发票登记表.xlsx,圆融:H7912,4,0,3,0
Translations_Master_File-v1.20.24.xlsx,Labels:K149,2,0,2,0
2019 HQ Elison TERI Trial.xlsx,Sheet1:I220,1,0,1,0
historical-pig-prices-eu_en.xlsx,Class R_Week:A1212,1,0,1,0
StarterBookJohnBurke.xlsx,Bonus:C5,4,0,1,0
[002768].xlsx,Sheet1:I38223,1,0,1,0
households_space_heater_heatpump_pvt_electricity.converter.xlsx,Notes:E9,2,0,1,0
ホテルレビュー.xlsx,データ概要:D468,1,0,1,0
WM5603_LT_timeseries_normalization.xlsx,WM3022_LT_timeseries_scaled:D35041,8,0,2,0
USA_Population_of_States_US_Census_Intercensal_Tables_1917-2017.xlsx,Data - Clean:Y102,1,0,1,0
Throughput Forecaster (for older Excel versions).xlsx,Monte Carlo:AK2,1,0,1,0
Final-zooplankton-size data.xlsx,Tabelle3:G173,6,1,4,1
TestData.xlsx,Testdata:U5340,3,0,3,0
В15УВ_02_20160115 full.xlsx,Фильтр. Сигналы2:H2,2,0,1,0
SAM-0.05 OR5x100-0.25_5 dataset analysis.xlsx,State026:B66,6,0,1,0
섹터모멘텀 + 섹터별표준화(대분류).xlsx,2~5 200종목수익:E1407,4,0,2,0
VIL-2016-09.xlsx,SEPT 18:Q23,8,0,4,0
Limerick1_graphs_5.xlsx,Summary & B&C (2011) comparison:O19,1,0,1,0
cost_data.xlsx,cost_data:F22,4,0,3,1
1_Completed_30_CL_3nCNa2D.xlsx,Completed_30_CL:AM88,0,0,0,0
dots_data2 sankey.xlsx,Sheet1:A1931,1,0,1,0
Models_winter.xlsx,Predictions:H3,2,0,2,0
INFOGRAFIKA_100 let českých zemí v pohybu_Rozhlas updated.xlsx,podkladová data:O80,1,0,1,0
BAU Components Energy Use.xlsx,Calculations:I99,32,0,2,0
Test_Data_label.xlsx,Test_Data:E1336,2,0,1,0
2018-End-of-Season-Rankings-12-tm-2-C.xlsx,Dollar Calculations:C4,1,0,1,0
Calculation.xlsx,Sheet3:G2,3,0,2,0
Branch 27 Monthly Report (Version 20-03-02).xlsx,Valuations:K6,11,0,11,0
assignment 1.xlsx,Summary:U9,22,0,22,0
25.表6-3 7-4.xlsx,表7-4:F9,3,0,3,0
T_1810_1819.xlsx,std:L1,1,0,1,0
mary_fischer__25637__31T.xlsx,E12.XLS:M33,15,0,15,0
工作簿1-20181122124520816.xlsx,不良明细:CBJ5,1,0,1,0
BaselineData_Census_Chin_with_Pcode_MIMU_05Jun2015_Eng.xlsx,Table A-6:K5,1,0,1,0
2019-06-17-0824_scirpus_microcarpus.xlsx,Measurements:E13,20,0,5,0
TDS 24Q Return Format.xlsx,TALLY OLD:A35,22,0,11,0
사업자 현황(2020년 01월 100대 생활업종).xlsx,지역별 업종검색:P23,1,0,1,0
FFIC ILC Report.xlsx,Weekending_Cal:B4,1,0,1,0
HS_videos_Smit_Cross_augmented_v01.xlsx,HS data:M3,10,0,5,0
한국행정구역분류_행정동코드_매핑정보(7자리).xlsx,4. 시도별 현황(2004~2021년-분기별):M1218,5,0,5,0
GL_Driver_Safety_Report_ferguson_20211018_144420.xlsx,Report:Y5,1,0,1,0
TestCase-ExerciseSpringMVC.xlsx,Login:I19,1,0,1,0
Kavijatilasto_2012.xlsx,Kalenteri:A1,7,0,3,0
BenchmarkSmallOfficePre-1980V1.2_4.0_SI.xlsx,ZoneSummary:B5,3,0,3,0
5-17.xlsx,股票追踪:AO1048,4,0,2,0
2019-07-04-0718_schefflera_delavayi.xlsx,Measurements:E13,20,0,5,0
EXCEL Prak SKD12-TI E-V3920051-V3920052-V3920055-V3920066.xlsx,Putaran Pertama:P37,1,0,1,0
任务.xlsx,任务:AC2,0,0,0,0
datacite_template_20200413_test.xlsx,metadata:A78,10,0,2,0
Academic Plan Growth Analysis 20200403[1].xlsx,quartiles:J110538,1,0,1,0
CountyData.xlsx,CountyData:G3064,1,0,1,0
kam_keiser__17894__EWS DPR 2002.xlsx,support for reclass of ENA:E12,7,0,6,0
IEX.hourlydata_final.xlsx,Sheet1:B2,1,0,1,0
jonathan_mckay__16844__NYMarket0107.xlsx,TETCO_TRANSCO:AA86,2,0,2,0
Full range testing.xlsx,Sheet1:B22879,3,0,3,0
Financial_Analyst.xlsx,Statistics:B1082,9,0,4,0
싱스트리트형태소분석결과.xlsx,Sheet1:E7996,2,0,2,0
spreadsheets_exercises.xlsx,Table5_Dates:A3,5,0,1,1
All_absolute_intensities_foldchange_averages.xlsx,Sheet1:I539,1,0,1,0
cities-states-data.xlsx,abbr:A6,4,0,4,0
data-1-1-3-StarterBook mj2.xlsx,Sheet7:D40,1,0,1,0
ATM00679_2019_0322_0430.xlsx,ATM00679_2019_0322_0430:C2664,2,0,1,0
seagrass_v2.xlsx,design_specification:B9,1,1,1,1
daily_ISONE_2010-2014.xlsx,Sheet1:U522,9,0,1,0
AnPTT - [Esearch Website] - Back-End - Design Description.xlsx,Email:D14,1,0,1,0
Commerce avec Portugal 1749.xlsx,Entrées:L805,3,0,2,0
hasil ujian tahfidz - nada sahla syahidah.xlsx,juz 30:A16,3,0,2,0
8.2 all together - Solutions.xlsx.xlsx,nfl weekly data:A48,1,0,1,0
exam1.xlsx,Problem 1:I23,11,0,7,0
Fayez alsulaiman pj2.xlsx,Dashboard:B19,8,0,4,0
Wilcox.xlsx,Results:G107,18,0,7,0
kate_symes__18194__EESSales_dailymarch.xlsx,2-15:E8,3,0,2,0
Stock 08.02.2020.xlsx,Smartphone Sales Report:C5,54,0,27,0
BedBalance-Master.xlsx,BedBalance:AH8,4,1,2,1
bracket.xlsx,Pool:T13,80,2,36,2
informacion_general.xlsx,Est. de Servicio:A8,24,0,11,0
lisa_gang__22351__EES_Schedule.xlsx,EES-Schedule day 1:G11,14,0,14,0
Sream - Mummy.xlsx,Mummy:C5,7,0,7,0
Marseille entrées 1764.xlsx,Sortie:L805,3,0,2,0
106190525_CDM_ALL_2018.xlsx,Price Increase 2018:B10,2,0,1,0
2021-03-29 COVID-19 Vaccine Data by County.xlsx,By County:E35,1,0,1,0
Fact2Sheet_Corona_20200524.xlsx,LastWeek:BF203,16,1,8,1
domain_names data_set.xlsx,Sheet1:C45,9,0,3,0
Kickstarter_ChallengeX_Q2_final.png.xlsx,Sheet1:E3734,1113,9,44,9
Stock12.08.20.xlsx,Target & Achivement:D13,54,1,27,1
Core_Vocabularies_mappings_v2.0.1.xlsx,CoreVocabularies:F75,2,1,1,1
JMRC1.xlsx,71-06:O16922,1,0,1,0
тест-кейс Next shop Kuchukbaeva.xlsx,Тест-кейсы:Q39,1,0,1,0
Modul 2 PSD 2020.xlsx,Formula 2:G22,4,0,2,0
【东吴银行】老16家上市银行07-17年分行业不良贷款情况.xlsx,工行:AP55,25,1,5,1
תקציב חיפה 2015 הוצאות מתוקן.xlsx,ריכוז מפורט:E567,8,0,3,0
c4s_cover1.xlsx,Patch4_spec:N5,4,0,2,0
DonationData.xlsx,Sheet1:A493,8,0,8,0
Simulate-Price-Stocks.xlsx,Price:N3933,1,0,1,0
HeroDataTable.xlsx,battleEvent:J4,135,1,124,1
Menning #1 Production report.xlsx,March:K6,3,0,2,0
MASTER File 2021 Tableau2.xlsx,Updated:I2084,2,1,1,1
GAM_Patuxent_2015-09-15-CIs.xlsx,LE12predict:D231,2,0,1,0
Motor Calculations.xlsx,Sheet1:D3,13,0,7,0
2015 Kassabuch.xlsx,Jul:E53,16,0,10,0
108_个别报表_2019年度_新加坡天合_V0.1.xlsx,未审报表分析:D32,22,0,14,0
Stock 04.06.20.xlsx,Target & Achivement:D13,54,0,27,0
image-1631663060533.xlsx,2021.02 Análisis:R2,18,0,12,0
GSS Assignment - 1.xlsx,Statistical Measures:B12,14,0,5,0
co-2020-vr-09.xlsx,Status:B9,3,0,3,0
Seleccion de familias Retilap_ok (5).xlsx,Lista de codigos:AB1353,0,0,0,0
