fileName,Max Dep Ref,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
benjamin_rogers_000_1_1.pst.139.xls,Debt:B58,636,7,55,7
tracy_geaccone_000_1_1.pst.386.xls,ICAprest:AK18,4,0,3,0
john_arnold_000_1_2.pst.108.xls,F Trades:I22,4,0,3,0
louise_kitchen_000_1_2_1.pst.224.xls,Schedule C:D27,4,0,4,0
mark_taylor_000_1_1.pst.94.xls,EOL New NA  Products:A27,1,0,1,0
daren_farmer_000_1_1.pst.387.xls,Jan 01 trial:AW14,13,0,13,0
louise_kitchen_000_1_1_1_1.pst.229.xls,Template:B16,7,0,7,0
jane_tholt_000_1_1.pst.16.xls,Assign To West Contracts:CI10,84,0,62,0
phillip_allen_000_1_1.pst.12.xls,amortization:D4,7,0,3,0
sally_beck_000_1_1_1_1.pst.256.xls,1999:L7,17,1,7,1
scott_neal_000_1_1.pst.265.xls,AGA Storage:G320,1,0,1,0
tracy_geaccone_000_1_1.pst.27.xls,Detail:G51,6,0,6,0
kevin_presto_000_1_1.pst.155.xls,NPCC:H11,2,0,2,0
benjamin_rogers_001_1_1.pst.1.xls,Peakers:J7,3,0,2,0
kate_symes_000_1_1.pst.1070.xls,3-27:S8,3,0,2,0
lynn_blair_000_1_1.pst.52.xls,23951:C16,4,0,4,0
stacey_white_000_1_1.pst.267.xls,SUM SO2:W26,14,0,14,0
john_lavorato_000_1_1_1.pst.72.xls,DPR 0627:R34,5,0,5,0
frank_ermis_000_1_1.pst.51.xls,Sheet1:E10,7,0,6,0
marie_heard_000_1_1.pst.47.xls,Momma Credit Form :I29,3,0,3,0
phillip_allen_000_1_1.pst.161.xls,PLANTS:Y105,17,0,8,0
jeffrey_a_shankman_000_1_2.pst.237.xls,Sheet1:A6,32,1,14,1
john_lavorato_001_1_1_1.pst.82.xls,Cost Cancel Details:C18,565,7,12,7
phillip_platter_000_1_1.pst.19.xls,day 2:F60,9,0,8,0
daren_farmer_000_1_1.pst.170.xls,Sheet1:N28,4,0,3,0
mike_grigsby_000_1_1_1.pst.146.xls,Months:F4,4,0,2,0
craig_dean_000_1_1.pst.124.xls,Interval Data:A9177,3,0,1,0
mary_hain_000_1_1.pst.160.xls,CALC:I17,22,0,13,0
darrell_schoolcraft_000_1_1_1.pst.527.xls,Sheet1:G15,3,0,3,0
errol_mclaughlin_jr_000_1_1.pst.118.xls,EOL Basis:K7663,2,0,2,0
lynn_blair_000_1_1.pst.184.xls,Packets:AD8,0,0,0,0
kim_ward_000_1_2.pst.403.xls,daily:B666,6,0,3,0
frank_ermis_000_1_1.pst.156.xls,CurveFetch:E2,30,0,1,0
mike_grigsby_000_1_1_1.pst.10.xls,Forecast:B4,8,0,7,0
rick_buy_000_1_1_1_1.pst.201.xls,Sheet1:E24,5,0,4,0
mark_whitt_000_1_1.pst.167.xls,PowerPrices:BR5,10,0,10,0
daren_farmer_000_1_1.pst.1165.xls,Cleburne:I7,2,0,2,0
john_zufferli_000_1_1.pst.109.xls,Sheet1:I18,3,0,3,0
kevin_hyatt_000_1_1.pst.29.xls,Demand:Q5,2,0,2,0
david_delainey_000_1_1_1.pst.37.xls,Sheet1:F30,2,0,2,0
kate_symes_000_1_1.pst.816.xls,2-15:S8,3,0,2,0
vkaminski_000_1_1_1.pst.182.xls,DATABASE:F5076,2,0,1,0
lisa_gang_000_1_1.pst.321.xls,BASE GENERATION FORECAST:C10,1,0,1,0
chris_stokley_000_1_1.pst.41.xls,FERC:E10,2,0,2,0
kevin_hyatt_000_1_1.pst.180.xls,Sundevil by Task by Month:C16,5,1,4,1
benjamin_rogers_001_1_1.pst.94.xls,Debt:B32,571,6,67,6
kam_keiser_000_1_1.pst.70.xls,Basis Curves:E185,1,0,1,0
james_steffes_000_1_1.pst.67.xls,Monthly Balance:D16,7,0,5,0
jeff_dasovich_000_1_1_1.pst.138.xls,SCE Assessment:C44,2042,68,78,70
darrell_schoolcraft_000_1_1_1.pst.240.xls,Feb 02:A6,2,0,1,0
richard_ring_000_1_1.pst.49.xls,Analysis:M10,6,0,4,0
tori_kuykendall_000_1_1_1.pst.1.xls,Sheet 1:B12,25,0,14,0
gerald_nemec_000_1_1.pst.158.xls,Sheet1:H11,3,0,2,0
mary_fischer_000_1_1.pst.447.xls,Sheet1:E32,29,0,29,0
rick_buy_000_1_1_1_1.pst.157.xls,Breakdown:AC13,3,0,3,0
scott_neal_000_1_1.pst.280.xls,AGA Storage:G320,1,0,1,0
louise_kitchen_001_1_1_1.pst.374.xls,West Power Origination:M21,25,1,22,1
sally_beck_000_1_1_1_1.pst.113.xls,Sheet1:F8,3,0,2,0
mike_carson_000_1_1.pst.43.xls,Sheet1:C13,10,1,10,1
jeffrey_a_shankman_000_1_2.pst.220.xls,Sheet1:I12,14,0,10,0
lisa_gang_000_1_1.pst.292.xls,BASE GENERATION FORECAST:C10,1,0,1,0
jim_schwieger_000_1_1.pst.21.xls,Jan01Prod:L3,2,0,2,0
gerald_nemec_000_1_1.pst.271.xls,Gas True Up:B9,18,0,17,0
lisa_gang_000_1_1.pst.121.xls,Sheet1:C27,1,0,1,0
kevin_presto_000_1_1.pst.355.xls,NPCC:H11,2,0,2,0
tracy_geaccone_000_1_1.pst.215.xls,Format:L14,55,1,55,1
matthew_lenhart_001_1_1.pst.135.xls,Power Desk Daily PriceA:B9,3,0,3,0
judy_townsend_000_1_1.pst.16.xls,May'01:B4,5,0,5,0
louise_kitchen_000_1_1_1_1.pst.37.xls,Sheet1:B57,2,0,2,0
michelle_lokay_000_1_2_1.pst.834.xls,Oasis:C9,4,0,3,0
phillip_m_love_000_1_1.pst.346.xls,Sheet2:B9,1,0,1,0
barry_tycholiz_000_1_1.pst.10.xls,Sheet1:C13,4,0,4,0
errol_mclaughlin_jr_000_1_1.pst.101.xls,John Swap Book - NG-PRICE:F71,1,0,1,0
jonathan_mckay_000_1_1.pst.109.xls,St Francesville:G67,1,0,1,0
john_lavorato_001_1_1_1.pst.99.xls,ENA:S19,7,0,7,0
michelle_lokay_000_1_2_1.pst.160.xls,1001:J7,10,0,8,0
daren_farmer_000_1_1.pst.101.xls,Jan 01 trial:AW14,13,0,13,0
chris_stokley_000_1_1.pst.154.xls,Feb Debtor:B14,10,0,7,0
daren_farmer_000_1_1.pst.216.xls,BMSPT066:A8,44,0,28,0
sara_shackleton_002_1_1.pst.1.xls,Momma Credit Form :I29,3,0,3,0
gerald_nemec_000_1_1.pst.31.xls,Exhibit A:F129,2,0,2,0
jeff_dasovich_000_1_1_1.pst.87.xls,A26:E9,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.714.xls,Sheet1:G15,3,0,3,0
vkaminski_000_1_1_1.pst.313.xls,READDATA:AD6,0,0,0,0
benjamin_rogers_000_1_1.pst.122.xls,Data:T8,7,0,7,0
richard_shapiro_000_1_1.pst.148.xls,Sheet1:M21,5,0,5,0
martin_cuilla_000_1_1_1.pst.14.xls,Sheet1:H7,254,1,102,1
lisa_gang_000_1_1.pst.27.xls,LOSSES:C16,3,0,2,0
robert_badeer_000_1_1.pst.126.xls,VaR:O39,3,0,3,0
daren_farmer_001_1_1.pst.1249.xls,Devon Noms:B66,10,0,5,0
darrell_schoolcraft_000_1_1_1.pst.155.xls,by type_area:G4,35,1,34,1
bill_williams_iii_000_1_1.pst.40.xls,10-5:U33,3,0,3,0
tracy_geaccone_000_1_1.pst.271.xls,Schedule 1:F8,3,0,3,0
vladi_pimenov_000_1_1.pst.35.xls,New York Sum:E39,15,0,14,0
louise_kitchen_000_1_1_1_1.pst.93.xls,Sheet1:L58,24,0,20,0
paul_y'barbo_000_1_1.pst.37.xls,LNG:J4,114,1,74,1
kim_ward_000_1_2.pst.101.xls,Sheet1:H162,4,0,3,0
hunter_shively_000_1_1.pst.419.xls,ENOVATE DPR2:M14,16,0,8,0
lindy_donoho_000_1_1_1.pst.120.xls,2001:J1,124,1,124,1
chris_germany_000_1_2.pst.1136.xls,03-31-00Apr:BT499,0,0,0,0
darron_c_giron_000_1_1_1.pst.112.xls,June 99:C4,7,0,5,0
darron_c_giron_000_1_1_1.pst.198.xls,DiffDates:B9,2,0,2,0
darrell_schoolcraft_000_1_1_1.pst.127.xls,by type_area:G4,34,1,33,1
kim_ward_000_1_2.pst.187.xls,March 01:H19,5,0,2,0
phillip_allen_000_1_1.pst.248.xls,weekly:I37,10,0,7,0
tracy_geaccone_000_1_1.pst.186.xls,FGT:R12,3,0,2,0
jeffrey_a_shankman_000_1_1_1.pst.0.xls,New:M21,1,0,1,0
mary_fischer_000_1_1.pst.145.xls,Income Statement Impact:C9,11,0,7,0
tracy_geaccone_000_1_1.pst.100.xls,EGM EXP:K7,7,0,7,0
andy_zipper_000_1_1.pst.67.xls,DD-ENA:F500,4,0,2,0
phillip_allen_000_1_1.pst.204.xls,Pro Forma:B2,6,0,6,0
harry_arora_000_1_1.pst.34.xls,Direct Expense:D19,51,0,4,0
jane_tholt_000_1_1.pst.230.xls,PowerPrices:BR5,10,0,10,0
louise_kitchen_000_1_2_1.pst.192.xls,Projection:O134,21,0,19,0
jonathan_mckay_000_1_1.pst.156.xls,Chestermere:B10,4,0,2,0
lynn_blair_000_1_1.pst.74.xls,May 01:A6,3,1,2,1
kim_ward_000_1_1_1.pst.15.xls,Sheet1:C9,28,0,19,0
scott_neal_000_1_1.pst.123.xls,Sheet1:L48,72,1,51,1
peter_keavey_000_1_1.pst.114.xls,Sheet1:C19,5,0,5,0
larry_campbell_000_1_1.pst.369.xls,PSE ACTUALS:I2,25,1,1,1
kim_ward_000_1_2.pst.204.xls,Gas Supply Contract:I4,8,0,8,0
chris_germany_000_1_1_1.pst.157.xls,Dec 13:L14,36,0,24,0
vkaminski_000_1_1_1.pst.141.xls,053100:E10,36,1,25,1
lindy_donoho_000_1_1_1.pst.185.xls,By Risk Category:F27,12,0,11,0
darrell_schoolcraft_000_1_1_1.pst.645.xls,NW:AB5,4,0,4,0
mike_carson_000_1_1.pst.60.xls,Sheet1:C13,10,0,10,0
scott_neal_000_1_1.pst.693.xls,Sheet1:E32,94,1,56,1
lisa_gang_000_1_1.pst.8.xls,MARCH(17):H19,10,0,5,0
kenneth_lay_000_1_1_1_1.pst.44.xls,ENRON:E18,20,1,20,1
chris_dorland_000_1_1_1.pst.58.xls,SPP:H11,5,0,4,0
chris_germany_000_1_1_1.pst.110.xls,Daily Setup:D38,4,0,4,0
jeff_dasovich_000_1_1_1.pst.175.xls,Sheet1:M10,2,0,2,0
kevin_presto_000_1_1.pst.326.xls,NPCC:H11,2,0,2,0
chris_germany_000_1_2.pst.1162.xls,ECT Trans:I1,59,2,51,2
chris_germany_000_1_1_1.pst.91.xls,CGAS:B11,15,1,15,1
darrell_schoolcraft_000_1_1_1.pst.386.xls,Feb 02:A6,2,0,1,0
phillip_platter_000_1_1.pst.57.xls,day 2:F60,11,0,10,0
tracy_geaccone_000_1_1.pst.178.xls,ICAprest:AK18,4,0,3,0
chris_germany_000_1_2.pst.55.xls,Daily Activity:B11,6,0,4,0
dutch_quigley_000_1_1.pst.153.xls,Sheet1:G34,4,0,3,0
daren_farmer_000_1_1.pst.1043.xls,Offshore- S. Tx- Arklatex- G.C.:C51,10,0,6,0
kevin_presto_000_1_1.pst.261.xls,Results:K5551,2,0,1,0
chris_germany_000_1_2.pst.46.xls,East Capacity:I1,64,1,52,1
phillip_allen_001_1_1.pst.398.xls,Sheet1:B34,15,0,9,0
susan_bailey_000_1_1.pst.32.xls,CHK BK OCT  REGISTER 4 STAR 01:G3,2,0,1,0
vkaminski_000_1_1_1.pst.276.xls,payout model:AQ5,0,0,0,0
holden_salisbury_000_1_1.pst.39.xls,4-C :D7,4,0,4,0
kevin_presto_000_1_1.pst.270.xls,NPCC:H11,2,0,2,0
diana_scholtes_000_1_1.pst.55.xls,Sheet1:D23,64,0,2,0
robert_badeer_000_1_1.pst.127.xls,VaR:O39,3,0,3,0
john_lavorato_000_1_1_1.pst.57.xls,POS Lambie:BB2,0,0,0,0
robert_badeer_000_1_1.pst.118.xls,VaR:O39,3,0,3,0
benjamin_rogers_001_1_1.pst.46.xls,NewAlbany:K9,52,0,52,0
theresa_staab_000_1_1.pst.6.xls,Wellstar Detail:B5,29,0,12,0
jeff_dasovich_000_1_1_1.pst.29.xls,report format:I18,1,1,1,1
paul_y'barbo_000_1_1.pst.173.xls,JANUARY:AH10,1,0,1,0
peter_keavey_000_1_1.pst.184.xls,Sheet1:S19,1,0,1,0
paul_y'barbo_000_1_1.pst.40.xls,Sheet1:C15,15,0,12,0
louise_kitchen_000_1_1_1_1.pst.169.xls,ENA TOTAL:I18,8,0,7,0
mark_taylor_001_1_1.pst.58.xls,Sheet1:M4,11,0,6,0
daren_farmer_000_1_1.pst.1372.xls,1:I62,3,0,3,0
jonathan_mckay_000_1_1.pst.15.xls,TETCO_TRANSCO:Y86,270,2,135,2
daren_farmer_001_1_1.pst.1077.xls,Feb 00:D52,19,0,19,0
dana_davis_000_1_1.pst.101.xls,E12.XLS:M32,12,0,12,0
danny_mccarty_000_1_1.pst.29.xls,Commercial:T4,2,0,1,0
mark_haedicke_000_1_1_1.pst.5.xls,Detail:E206,95,0,10,0
john_zufferli_000_1_1.pst.54.xls,DATA:F1556,2,0,1,0
michelle_cash_000_1_1_1.pst.51.xls,Summary:B25,5,0,1,0
jason_wolfe_000_1_1.pst.14.xls,MGWST AUG00:H19,5,0,3,0
john_griffith_000_1_1.pst.14.xls,March:P1,3,0,3,0
kevin_ruscitti_000_1_1.pst.157.xls,03-22-00AM:BT499,0,0,0,0
chris_germany_000_1_1_1.pst.148.xls,Act- Nov-Dec:D35,7,0,6,0
elizabeth_sager_001_1_1.pst.8.xls,Top Exposure cob 111501:N94,1,0,1,0
larry_campbell_000_1_1.pst.378.xls,Sheet1:B55,1,0,1,0
frank_ermis_000_1_1.pst.13.xls,CheyenneHub:E12,7,0,7,0
scott_neal_000_1_1.pst.114.xls,Sheet1:L48,72,1,51,1
kevin_hyatt_000_1_1.pst.58.xls,Fuel Use-Mainline Swing:I18,2,0,2,0
lynn_blair_000_1_1.pst.65.xls,May 01:A6,3,1,2,1
larry_campbell_000_1_1.pst.637.xls,Certification Form:I26,20,0,11,0
daren_farmer_000_1_1.pst.1446.xls,Sheet1:N28,4,0,3,0
lisa_gang_000_1_1.pst.162.xls,Scheduling:AJ5,0,0,0,0
sally_beck_000_1_1_1_1.pst.296.xls,template from individuals:B13,5,0,5,0
chris_germany_000_1_1_1.pst.21.xls,Jun EPA Vols:K271,9,0,9,0
mark_guzman_000_1_1_1.pst.124.xls,Pwr west P&L:M10,4,0,2,0
lindy_donoho_000_1_1_1.pst.115.xls,Capital Project:C5,817,7,55,8
lindy_donoho_000_1_1_1.pst.212.xls,Schedule 1:F8,3,0,3,0
kevin_presto_000_1_1.pst.299.xls,Data:L1,20,1,18,1
stacey_white_000_1_1.pst.230.xls,OP.Power Desk Daily Price:B7,3,0,2,0
errol_mclaughlin_jr_000_1_1.pst.311.xls,Curve:N13,4,0,2,0
louise_kitchen_000_1_1_1_1.pst.42.xls,Sheet1:G15,2,0,1,0
robin_rodrigue_000_1_1.pst.136.xls,GRMS Detail:AF110,0,0,0,0
daren_farmer_001_1_1.pst.1068.xls,Feb 00:G51,19,0,19,0
gerald_nemec_000_1_1.pst.156.xls,Sheet1:H11,3,0,2,0
mark_whitt_000_1_1.pst.12.xls,West Gas Hot List:H22,3,0,3,0
lisa_gang_000_1_1.pst.95.xls,LOSSES:C16,3,0,2,0
jonathan_mckay_000_1_1.pst.24.xls,TETCO_TRANSCO:F38,729,4,638,5
kevin_hyatt_000_1_1.pst.11.xls,Sheet1:I7,7,0,7,0
kevin_presto_000_1_1.pst.252.xls,NPCC:H11,2,0,2,0
lisa_gang_000_1_1.pst.25.xls,MARCH(28):U33,10,0,5,0
darrell_schoolcraft_000_1_1_1.pst.325.xls,22:C9,7,0,3,0
darrell_schoolcraft_000_1_1_1.pst.571.xls,2001 pilot:L10,7,0,2,0
stacey_white_000_1_1.pst.14.xls,Sheet1:T708,2,0,2,0
theresa_staab_000_1_1.pst.388.xls,Enron BC:G13,7,0,3,0
stacey_white_000_1_1.pst.277.xls,SUM SO2:W26,14,0,14,0
benjamin_rogers_000_1_1.pst.157.xls,Depreciation:Z46,345,4,30,4
james_steffes_000_1_1.pst.44.xls,East:B53,2,0,2,0
scott_neal_000_1_1.pst.258.xls,STOR951:D13,13,0,4,0
theresa_staab_000_1_1.pst.17.xls,May:D23,6,0,6,0
sara_shackleton_000_1_2.pst.110.xls,ECI:E7,4,0,4,0
larry_campbell_000_1_1.pst.225.xls,Engines:D14,23,0,6,0
jeff_dasovich_000_1_1_1.pst.47.xls,Deal Analysis:B11,3,0,2,0
kam_keiser_000_1_1.pst.146.xls,Texas:G4,4,0,3,0
kevin_presto_000_1_1.pst.335.xls,NPCC:H11,2,0,2,0
bill_williams_iii_000_1_1.pst.64.xls,Sheet2:D2,3,0,2,0
richard_ring_000_1_1.pst.89.xls,BASE GENERATION FORECAST:C10,1,0,1,0
scott_neal_000_1_1.pst.999.xls,Floor Plan:I59,6,0,1,0
john_griffith_000_1_1.pst.836.xls,Spread Option:K2,6,0,4,0
eric_linder_000_1_1.pst.2.xls,3-27:S8,3,0,2,0
darrell_schoolcraft_000_1_1_1.pst.654.xls,NW:AB5,4,0,4,0
lindy_donoho_000_1_1_1.pst.176.xls,July 2001:C9,7,0,7,0
vkaminski_002_1_1_1.pst.4.xls,Total:C4,20,0,16,1
andrea_ring_000_1_1.pst.40.xls,Sheet1:G47,9,0,6,0
scott_neal_000_1_1.pst.132.xls,Sheet1:L50,72,1,51,1
sandra_brawner_000_1_1.pst.11.xls,AGA Storage:G298,1,0,1,0
richard_sanders_001_1_1_1.pst.1.xls,data:K35,3,0,2,0
louise_kitchen_001_1_1_1.pst.412.xls,NA DATA:A1498,1,0,1,0
phillip_allen_000_1_1.pst.130.xls,weekly:I37,11,0,8,0
drew_fossum_000_1_1.pst.277.xls,Sheet1:V40,1,0,1,0
tracy_geaccone_000_1_1.pst.284.xls,Sheet1:D16,5,0,3,0
bill_williams_iii_000_1_1.pst.1.xls,5-8:S8,3,0,2,0
john_hodge_000_1_1.pst.2.xls,Sheet1:R56,4,0,2,0
jeffrey_a_shankman_000_1_2.pst.212.xls,Sheet1:I12,14,0,10,0
benjamin_rogers_000_1_1.pst.12.xls,Raw Data:A27129,3,0,1,0
elizabeth_sager_000_1_1.pst.85.xls,Sheet1:I125,7,0,4,0
scott_neal_000_1_1.pst.970.xls,Floor Plan:I59,6,0,1,0
gerald_nemec_000_1_1.pst.280.xls,Momma Credit Form :I29,3,0,3,0
phillip_m_love_000_1_1.pst.677.xls,Curves:D15,55,1,55,1
mark_guzman_000_1_1_1.pst.115.xls,Sheet1:D8,4,0,3,0
cooper_richey_000_1_1.pst.327.xls,pivot:F27,1,0,1,0
lynn_blair_000_1_1.pst.13.xls,Dec 08:G18,1,0,1,0
daren_farmer_001_1_1.pst.1059.xls,Sheet1:B9,2,0,2,0
michelle_lokay_000_1_2_1.pst.302.xls,Sheet1:F3,34,1,18,1
scott_neal_000_1_1.pst.105.xls,Sheet1:L48,72,0,51,0
larry_campbell_000_1_1.pst.387.xls,Bidder:C16,2,0,2,0
vkaminski_003_1_1_1.pst.72.xls,raw_data:E141,4,0,1,0
phillip_allen_000_1_1.pst.121.xls,My_forecast:C19,3,0,2,0
barry_tycholiz_000_1_1.pst.77.xls,Sheet1:E5,15,1,4,1
kevin_presto_000_1_1.pst.344.xls,NPCC:H11,2,0,2,0
tracy_geaccone_000_1_1.pst.196.xls,PGH-PVC:B14,3,0,2,0
scott_neal_000_1_1.pst.249.xls,Sheet1:L48,72,1,51,1
sally_beck_000_1_1_1_1.pst.244.xls,Detail of HC Changes:E56,7,0,4,0
michelle_lokay_000_1_1_1_1.pst.5.xls,Sheet1:B2,2,0,2,0
sally_beck_000_1_1_1_1.pst.287.xls,template from individuals:B13,5,0,5,0
vkaminski_000_1_1_1.pst.267.xls,Data:I7,2,0,2,0
james_steffes_000_1_1.pst.277.xls,New:J22,3,0,2,0
larry_campbell_000_1_1.pst.646.xls,Certification Form:I26,20,0,11,0
jeff_dasovich_000_1_1_1.pst.114.xls,Exhibit G - 5.63%:G3,270,1,136,2
daren_farmer_001_1_1.pst.1091.xls,Apr 00:K51,19,0,19,0
lisa_gang_000_1_1.pst.16.xls,MARCH(16):K40,10,0,5,0
darron_c_giron_000_1_1_1.pst.224.xls,Sheet1:G11,3,0,2,0
louise_kitchen_000_1_1_1_1.pst.19.xls,Sheet1:M10,3,0,2,0
jim_schwieger_000_1_1.pst.12.xls,AGA Storage:G298,1,0,1,0
kevin_presto_000_1_1.pst.4.xls,Plan Comp:BT11,0,0,0,0
errol_mclaughlin_jr_000_1_1.pst.126.xls,RM :F52,1,0,1,0
john_griffith_000_1_1.pst.512.xls,Shimko:P8,10,1,7,1
benjamin_rogers_001_1_1.pst.146.xls,ENA Comps:B7,12,0,5,0
louise_kitchen_000_1_1_1_1.pst.205.xls,East - Struct:L21,19,1,16,1
joe_parks_000_1_1.pst.530.xls,Bridgeline DPR2:M12,15,0,7,0
monika_causholli_000_1_1.pst.111.xls,Capacity:S8,2,0,1,0
darrell_schoolcraft_000_1_1_1.pst.86.xls,Sheet1:G15,3,0,3,0
dutch_quigley_000_1_1.pst.245.xls,Original:A9,2,0,2,0
robin_rodrigue_000_1_1.pst.127.xls,GRMS Detail:AF22,0,0,0,1
mark_taylor_001_1_1.pst.116.xls,Sheet1:K7,5,0,4,0
phillip_platter_000_1_1.pst.66.xls,day 2:F60,9,0,8,0
lisa_gang_000_1_1.pst.43.xls,APRIL (2):N28,10,0,8,0
lisa_gang_000_1_1.pst.86.xls,LOSSES:C16,3,0,2,0
bill_williams_iii_000_1_1.pst.46.xls,MAY2301:B2,5,0,4,0
jeffrey_a_shankman_000_1_2.pst.230.xls,all sellers data:L8,3,0,2,0
kevin_presto_000_1_1.pst.317.xls,NPCC:H11,2,0,2,0
darrell_schoolcraft_000_1_1_1.pst.224.xls,Feb 02:A6,2,0,1,0
jeff_dasovich_000_1_1_1.pst.105.xls,Week #14:G23,11,0,5,0
louise_kitchen_001_1_1_1.pst.315.xls,EGAS_Ele:E103,19,0,19,0
dana_davis_000_1_1.pst.110.xls,Dec 00 (2):A1,1,0,1,0
jonathan_mckay_000_1_1.pst.147.xls,Enron Direct Deal Sheet:B10,8,0,4,0
sally_beck_000_1_1_1_1.pst.318.xls,Confirmation:I15,1,0,1,0
michelle_lokay_000_1_2_1.pst.271.xls,Sempra 27255 (Jul):K12,98,1,97,1
lynn_blair_000_1_1.pst.146.xls,AUGUST:F33,80,0,49,1
joe_parks_000_1_1.pst.201.xls,FORCAST:K35,1,0,1,0
scott_neal_000_1_1.pst.785.xls,Volatility:A7,50,0,16,0
stacey_white_000_1_1.pst.115.xls,West:K18,2,0,2,0
hunter_shively_000_1_1.pst.400.xls,ENOVATE DPR2:M14,16,0,8,0
shelley_corman_000_1_1.pst.57.xls,PG&E 2001 cap rls:N17,2,0,2,0
john_griffith_000_1_1.pst.582.xls,Sheet3:B4,4,0,2,0
lindy_donoho_000_1_1_1.pst.230.xls,TransCanadaDataSheet:O35,1,0,1,0
vkaminski_001_1_2_1.pst.158.xls,Amort:A42,31,1,17,1
benjamin_rogers_001_1_1.pst.230.xls,Debt:B102,397,3,46,3
paul_y'barbo_000_1_1.pst.69.xls,Groves' Model:D4,17,0,16,0
louise_kitchen_000_1_1_1_1.pst.104.xls,Historical:C60,3,0,2,0
daren_farmer_001_1_1.pst.1122.xls,Sheet1:E12,3,0,2,0
tracy_geaccone_000_1_1.pst.0.xls,TWRev:F8,3,0,3,0
daren_farmer_000_1_1.pst.1210.xls,March:K3,5,0,5,0
jonathan_mckay_000_1_1.pst.161.xls,Enron Direct Deal Sheet:B10,8,0,4,0
chris_stokley_000_1_1.pst.164.xls,Automated Charge Types:A47,31,1,20,1
tracy_geaccone_000_1_1.pst.17.xls,Detail:C27,4,0,3,0
michelle_lokay_000_1_2_1.pst.766.xls,Sheet1:I15,8,0,5,0
robin_rodrigue_000_1_1.pst.53.xls,PrudCalc:AD7,0,0,0,0
gerald_nemec_000_1_1.pst.210.xls,July27-00:B8,6,0,6,0
stacey_white_000_1_1.pst.291.xls,SUM SO2:W26,14,0,14,0
gerald_nemec_000_1_1.pst.174.xls,.:H22,3,0,3,0
chris_germany_000_1_2.pst.113.xls,Sheet2:L36,3,0,2,0
kate_symes_000_1_1.pst.267.xls,4-10:S8,3,0,2,0
darrell_schoolcraft_000_1_1_1.pst.719.xls,July 01:A6,3,0,2,0
lisa_gang_000_1_1.pst.148.xls,day 2:AA12,0,0,0,0
phillip_m_love_000_1_1.pst.621.xls,Summary:B20,4,0,3,0
monika_causholli_000_1_1.pst.44.xls,W. Pulp:K7,17,0,16,0
joe_parks_000_1_1.pst.100.xls,POSTION:B4,23,0,23,0
thomas_martin_000_1_1_1.pst.95.xls,Prime Rate Calc- NET:A3,6,0,5,0
louise_kitchen_000_1_1_1_1.pst.131.xls,Analysis:C11,14,0,14,0
kim_ward_000_1_2.pst.112.xls,Sheet1:B9,4,0,4,0
sally_beck_000_1_1_1_1.pst.402.xls,PHYSICAL:H11,5,0,4,0
kevin_presto_000_1_1.pst.137.xls,NPCC:H11,2,0,2,0
benjamin_rogers_001_1_1.pst.55.xls,Sheet2:C41,4,0,4,0
phillip_m_love_000_1_1.pst.213.xls,Orig Sched:N17,5,0,4,0
daren_farmer_001_1_1.pst.1266.xls,ZoneBreakout:B19,36,0,25,0
benjamin_rogers_000_1_1.pst.105.xls,STRIPS:W25,85,1,41,1
keith_holst_000_1_1.pst.78.xls,FOM_Curves:E185,1,0,1,0
robert_badeer_000_1_1.pst.109.xls,VaR:O39,3,0,3,0
thomas_martin_000_1_1_1.pst.204.xls,Floor Plan:I59,6,0,1,0
larry_campbell_000_1_1.pst.502.xls,Sheet1:C20,37,0,17,0
john_arnold_000_1_2.pst.132.xls,gas:B16,2,0,2,0
scott_neal_000_1_1.pst.943.xls,unvested:E8,37,0,21,0
james_steffes_000_1_1.pst.35.xls,Sheet1:Q49,5,0,5,0
gerald_nemec_000_1_1.pst.104.xls,Sheet1:I7,3,0,2,0
joe_parks_000_1_1.pst.271.xls,Sheet1:I29,1,0,1,0
daren_farmer_000_1_1.pst.212.xls,BMSPT066:A8,41,0,22,0
mark_taylor_000_1_1.pst.154.xls,UKGas:D73,4,0,4,0
louise_kitchen_000_1_1_1_1.pst.33.xls,A Amort:C9,207,2,81,2
daren_farmer_000_1_1.pst.1196.xls,test:J7,15,0,1,0
darrell_schoolcraft_000_1_1_1.pst.618.xls,03- (01):D10,5,0,2,0
chris_germany_000_1_2.pst.214.xls,Sheet1:F19,5,0,5,0
sally_beck_000_1_1_1_1.pst.217.xls,Mgmt Summary:I15,19,0,16,0
matthew_lenhart_000_1_1.pst.64.xls,Data:DQ27,1,0,1,0
robert_badeer_000_1_1.pst.10.xls,VaR:O39,3,0,3,0
tracy_geaccone_000_1_1.pst.169.xls,2003:G12,41,0,8,0
chris_germany_000_1_2.pst.1126.xls,Sheet1:G7,3,0,2,0
chris_germany_000_1_2.pst.1029.xls,Tenn:E38,117,1,4,1
bill_williams_iii_000_1_1.pst.37.xls,10-5:U33,3,0,3,0
richard_sanders_000_1_2.pst.85.xls,Sheet1:B9,3,0,3,0
andy_zipper_000_1_1.pst.73.xls,DD-ENA:F500,4,0,2,0
theresa_staab_000_1_1.pst.226.xls,Nominations:V18,5,1,5,1
chris_germany_000_1_2.pst.248.xls,ForcastR1:F19,2,0,2,0
