fileName,Longest Dep Ref,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
elizabeth_sager_000_1_1.pst.50.xls,PG&E Corp. :G25,10,1,10,1
benjamin_rogers_000_1_1.pst.20.xls,Forecast Info:A5,2,0,1,0
vkaminski_001_1_2_1.pst.191.xls,ICAprest:AK12,4,0,3,0
sally_beck_000_1_2_1.pst.6.xls,O&M_Detail:V16,5,0,5,0
paul_y'barbo_000_1_1.pst.25.xls,Price Table:A5,1,0,1,0
phillip_m_love_000_1_1.pst.529.xls,Enron Direct GD:H1,19,0,12,0
phillip_platter_000_1_1.pst.63.xls,BASE GENERATION FORECAST:C10,1,0,1,0
phillip_allen_000_1_1.pst.230.xls,weekly:F6,10,0,9,0
darrell_schoolcraft_000_1_1_1.pst.83.xls,Sheet2:B9,4,1,2,1
jane_tholt_000_1_1.pst.123.xls,Study 3:A9,15,0,8,0
richard_shapiro_000_1_1.pst.109.xls,Sheet1:F19,4,0,3,0
kevin_ruscitti_000_1_1.pst.190.xls,Sheet1:B1,1,0,1,0
daren_farmer_000_1_1.pst.182.xls,BMSPT066:A8,44,1,28,1
mark_guzman_000_1_1_1.pst.12.xls,Pwr west P&L:K24,4,0,2,0
benjamin_rogers_001_1_1.pst.150.xls,ENA Comps:B7,12,0,5,0
rick_buy_000_1_2_1.pst.115.xls,Amort:F10,57,0,14,0
mary_fischer_000_1_1.pst.357.xls,July:E26,4,0,4,0
larry_campbell_000_1_1.pst.510.xls,Sheet1:R7,2,0,2,0
harry_arora_000_1_1.pst.110.xls,Chart Data:A3,1,0,1,0
peter_keavey_000_1_1.pst.120.xls,Sheet1:C19,5,0,5,0
andrea_ring_000_1_1.pst.16.xls,POOL INV VOL:G3,32,0,24,0
cara_semperger_000_1_1.pst.38.xls,FEB (2):H11,2,0,2,0
lisa_gang_000_1_1.pst.228.xls,16904_EPMI-WEST-BANK_deal_sum:T14,3,0,2,0
craig_dean_000_1_1.pst.113.xls,Asset1:D24,1,0,1,0
mark_haedicke_000_1_1_1.pst.2.xls,Cost Summary :C89,12,0,2,0
andy_zipper_000_1_1.pst.20.xls,Deal Detail:K727,3,0,1,0
daren_farmer_000_1_1.pst.204.xls,BMSPT066:A8,44,0,28,0
drew_fossum_000_1_1.pst.132.xls,ENA #QA5217.1-Expired:A27,1,0,1,0
kim_ward_000_1_2.pst.390.xls,EPNG-spreadsheet:C16,21,0,15,0
chris_germany_000_1_2.pst.456.xls,external:K8,8,0,8,0
darrell_schoolcraft_000_1_1_1.pst.651.xls,Sheet1:F7,3,0,3,0
peter_keavey_000_1_1.pst.12.xls,OStrip1:G12,1,0,1,0
benjamin_rogers_001_1_1.pst.138.xls,capacity:S84,1,0,1,0
jeff_dasovich_000_1_1_1.pst.1.xls,Sheet1:C27,50,0,13,0
richard_sanders_000_1_1_1.pst.11.xls,Consolidated:R21,8,0,8,0
drew_fossum_000_1_1.pst.224.xls,Jul:A9,6,0,5,0
hunter_shively_000_1_1.pst.390.xls,Mkt Risk:J17,21,0,18,0
chris_stokley_000_1_1.pst.120.xls,CALCS:R20,11,0,5,0
kimberly_watson_000_1_1.pst.88.xls,Sheet1:E45,1,0,1,0
richard_shapiro_000_1_1.pst.130.xls,East Power (R):B31,2,0,2,0
daren_farmer_001_1_1.pst.1094.xls,Sheet1:E24,5,0,5,0
benjamin_rogers_000_1_1.pst.58.xls,Sheet1:B10,3,0,3,0
kevin_presto_000_1_1.pst.163.xls,NPCC:H35,2,0,2,0
mary_fischer_000_1_1.pst.242.xls,E12.XLS:M27,15,0,15,0
dutch_quigley_000_1_1.pst.147.xls,Sheet1:B14,2,0,2,0
darrell_schoolcraft_000_1_1_1.pst.322.xls,Feb 02:A6,2,0,1,0
lisa_gang_000_1_1.pst.298.xls,day 2:P11,13,0,13,0
darrell_schoolcraft_000_1_1_1.pst.493.xls,NW:AC5,4,0,4,0
jay_reitmeyer_000_1_1.pst.18.xls,Sheet4:K40,2,0,2,0
jonathan_mckay_000_1_1.pst.360.xls,JonMckay-Mon9:B109,17,0,9,0
jay_reitmeyer_000_1_1.pst.197.xls,Sheet1:AJ62,1,0,1,0
lisa_gang_000_1_1.pst.127.xls,EES-Schedule day 1:P11,13,0,13,0
jeff_dasovich_000_1_1_1.pst.35.xls,Amerhome:D108,9,0,4,0
phillip_allen_001_1_1.pst.406.xls,Sheet1:C63,4,0,3,0
john_griffith_000_1_1.pst.173.xls,Sheet1:D16,1,0,1,0
daren_farmer_002_1_1.pst.37.xls,Offshore- S. Tx- Arklatex- G.C.:C18,10,0,6,0
stacey_white_000_1_1.pst.199.xls,Top 25 Assets:Q5,1,0,1,0
mary_fischer_000_1_1.pst.458.xls,Foreign Taxes:E15,3,0,3,0
don_baughman_000_1_1.pst.192.xls,Sheet1:C38,37,0,17,0
darrell_schoolcraft_000_1_1_1.pst.538.xls,01-(4):D10,5,0,2,0
rick_buy_000_1_2_1.pst.1.xls,Sheet1:F438,7,0,7,0
chris_germany_000_1_2.pst.177.xls,Sheet1:K5,1,0,1,0
vkaminski_001_1_2_1.pst.164.xls,WSPRD:B9,15,0,11,0
lisa_gang_000_1_1.pst.219.xls,Scheduling:AJ5,0,0,0,0
lynn_blair_000_1_1.pst.57.xls,Nov 13 through Nov 19:A13,42,0,16,1
lisa_gang_000_1_1.pst.332.xls,EES-Schedule day 1:P11,13,1,13,1
louise_kitchen_001_1_1_1.pst.321.xls,Sheet1:N2,1,0,1,0
louise_kitchen_001_1_1_1.pst.208.xls,Schedule D:N2,3,0,2,0
chris_germany_000_1_2.pst.107.xls,May 8- 2002:F17,4,0,4,0
errol_mclaughlin_jr_000_1_1.pst.71.xls,CC 103816 - Detail Expenses:M48,7,0,7,0
kim_ward_000_1_2.pst.428.xls,July 17 Supply Price:A3,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.680.xls,NW:AC5,4,0,4,0
vkaminski_001_1_2_1.pst.35.xls,Sweden:A4,1,0,1,0
lisa_gang_000_1_1.pst.154.xls,Scheduling:AJ5,0,0,0,0
sara_shackleton_000_1_2.pst.298.xls,Momma Credit Form :H33,3,0,3,0
tracy_geaccone_000_1_1.pst.276.xls,Nov 6:I11,10,0,9,0
robert_badeer_000_1_1.pst.142.xls,VaR:O39,3,0,3,0
sally_beck_001_1_1_1_1.pst.190.xls,Hotlist - Identified :M37,4,0,4,0
phillip_m_love_000_1_1.pst.106.xls,Orig Sched:N17,5,0,4,0
darron_c_giron_000_1_1_1.pst.324.xls,Hours:B1,2,0,1,0
darrell_schoolcraft_000_1_1_1.pst.725.xls,pvrjan_2001:B8,1,0,1,0
tracy_geaccone_000_1_1.pst.454.xls,Sheet1:Z18,11,0,11,0
rick_buy_000_1_1_1_1.pst.160.xls,Breakdown:Y13,10,0,4,0
chris_germany_000_1_1_1.pst.56.xls,Total Reqs:K313,61,0,31,0
sally_beck_001_1_1_1_1.pst.255.xls,Enron Europe 1:A2,2,0,1,0
michelle_lokay_000_1_2_1.pst.121.xls,Astra's:A9,1,0,1,0
fletcher_sturm_000_1_1.pst.15.xls,Coal Model:E18,3,0,3,0
daren_farmer_000_1_1.pst.112.xls,Sheet1:B17,7,0,3,0
john_lavorato_001_1_1_1.pst.38.xls,Cost Cancel Details:D92,460,4,11,4
vkaminski_000_1_1_1.pst.223.xls,SAP Interface:A1,6,0,1,1
kate_symes_000_1_1.pst.1234.xls,Dec 2000:G20,1,0,1,0
frank_ermis_000_1_1.pst.202.xls,CurveFetch:E2,30,0,1,0
jeff_dasovich_000_1_1_1.pst.62.xls,Scenario Summary:C20,4,0,4,0
chris_germany_000_1_2.pst.1046.xls,Sheet2:K55,63,1,32,1
scott_neal_000_1_1.pst.836.xls,Sheet1:F73,33,1,21,1
phillip_allen_000_1_1.pst.739.xls,Receipts:C5,4,0,4,0
john_griffith_001_1_1.pst.144.xls,Sheet1:C8,1,0,1,0
kate_symes_000_1_1.pst.69.xls,2-13:S6,3,0,2,0
vladi_pimenov_000_1_1.pst.46.xls,New York Sum:E75,14,0,14,0
kevin_presto_000_1_1.pst.350.xls,NPCC:H35,2,0,2,0
chris_germany_000_1_2.pst.11.xls,Basis:I141,9,0,5,0
sally_beck_000_1_1_1_1.pst.223.xls,Hotlist - Identified :M30,4,0,4,0
stacey_white_000_1_1.pst.242.xls,Detail Expenses:D64,51,0,4,0
kay_mann_000_1_1.pst.27.xls,Page1:C41,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.473.xls,22:B11,7,0,5,0
andy_zipper_000_1_1.pst.78.xls,DD-EGL:P29,3,0,2,0
andy_zipper_000_1_1.pst.167.xls,Deal Detail:K23,3,0,1,0
errol_mclaughlin_jr_001_1_1.pst.396.xls,$46M 1-Month Prepay:A21,6,0,6,0
jay_reitmeyer_000_1_1.pst.213.xls,Quantum:D27,4,0,4,0
phillip_m_love_000_1_1.pst.615.xls,Summary:B24,3,0,3,0
louise_kitchen_001_1_1_1.pst.278.xls,Structuring:C10,8,0,7,0
lindy_donoho_000_1_1_1.pst.274.xls,WOT by Month:AB22,0,0,0,0
scott_neal_000_1_1.pst.685.xls,Sheet1:E9,41,1,25,1
gstorey_000_1_1.pst.89.xls,Prior Month to Current Month:N13,3,0,3,0
stephanie_panus_000_1_1.pst.57.xls,Momma Credit Form :H33,3,0,3,0
lisa_gang_000_1_1.pst.305.xls,EES-Schedule day 1:P11,13,0,13,0
kim_ward_000_1_2.pst.599.xls,West Gas Hot List:H43,3,0,3,0
jeff_dasovich_000_1_1_1.pst.149.xls,Curves:AA12,0,0,0,0
jonathan_mckay_001_1_1.pst.151.xls,quotes:T9,1,0,1,0
mike_carson_000_1_1.pst.27.xls,Sheet1:M28,1,0,1,0
errol_mclaughlin_jr_000_1_1.pst.283.xls,Access Trades:B46,2,0,2,0
richard_shapiro_000_1_1.pst.159.xls,Sheet1:C12,1,0,1,0
kevin_presto_000_1_1.pst.237.xls,Summary:E59,5,0,3,0
phillip_allen_000_1_1.pst.17.xls,Graphs:R45,5,0,4,0
peter_keavey_000_1_1.pst.108.xls,Reported:F30,1,0,1,0
john_lavorato_000_1_1_1.pst.11.xls,West Power Position:I9,11,0,11,0
michelle_lokay_000_1_2_1.pst.109.xls,SOCAL-PERMIAN SPREAD:H46,6,0,5,0
daren_farmer_001_1_1.pst.1243.xls,FEB 00:K74,3,0,3,0
sara_shackleton_001_1_1.pst.308.xls,Sheet1:D14,3,0,3,0
phillip_allen_000_1_1.pst.158.xls,Sheet1:I5,5,0,2,0
joe_parks_000_1_1.pst.121.xls,Permian Matrix:A113,105,4,16,4
john_griffith_000_1_1.pst.26.xls,Sheet1:E11,5,0,4,0
robert_badeer_000_1_1.pst.115.xls,VaR:O39,3,0,3,0
mary_fischer_000_1_1.pst.138.xls,ETS - Grid Downtime:E9,2,0,1,0
robin_rodrigue_000_1_1.pst.2.xls,GRMS Detail:R10,3,0,2,0
robin_rodrigue_000_1_1.pst.133.xls,Alberta Curve:D9,3,0,2,0
mark_guzman_000_1_1_1.pst.121.xls,Power West Price Off-Peak:J6,3,0,2,0
lisa_gang_000_1_1.pst.22.xls,LOSSES:B14,3,0,3,0
kevin_presto_000_1_1.pst.273.xls,NPCC:H35,2,0,2,0
darron_c_giron_000_1_1_1.pst.351.xls,HouseSave:C60,11,0,11,0
mike_carson_000_1_1.pst.95.xls,SOCO:E37,17,0,8,0
paul_y'barbo_000_1_1.pst.169.xls,LPG Sale Analysis :I3,26,0,24,0
louise_kitchen_001_1_1_1.pst.72.xls,1Q:B1402,2,0,1,0
tracy_geaccone_000_1_1.pst.208.xls,STAFFING BY EMPLOYEE STATUS:H18,6,0,6,0
joe_parks_000_1_1.pst.209.xls,Sheet1:I29,3,0,3,0
bill_williams_iii_000_1_1.pst.4.xls,5-11:J15,2,0,2,0
daren_farmer_000_1_1.pst.1402.xls,Sheet1:N9,4,0,3,0
mary_fischer_000_1_1.pst.251.xls,E12.XLS:M27,15,0,15,0
jonathan_mckay_000_1_1.pst.144.xls,Enron Direct Deal Sheet:B6,4,1,3,1
stacey_white_000_1_1.pst.274.xls,SUM SO2:I55,14,0,14,0
vkaminski_000_1_1_1.pst.250.xls,Research:M15,13,0,13,0
darrell_schoolcraft_000_1_1_1.pst.707.xls,Sheet1:G18,3,0,3,0
matthew_lenhart_001_1_1.pst.196.xls,Sheet1:E4,4,0,3,0
louise_kitchen_000_1_1_1_1.pst.166.xls,By Group:R100,11,1,6,1
vkaminski_000_1_1_1.pst.306.xls,Spread:H26,11,0,3,0
john_lavorato_001_1_1_1.pst.65.xls,Sheet1:K14,1,0,1,0
lisa_gang_000_1_1.pst.231.xls,EES-Schedule day 1:P11,13,0,13,0
larry_campbell_000_1_1.pst.373.xls,Sheet1:R9,1,0,1,0
rick_buy_000_1_2_1.pst.37.xls,Alpha:G4,1,0,1,0
chris_germany_000_1_1_1.pst.94.xls,Daily Activity:B9,76,1,55,1
vkaminski_001_1_2_1.pst.339.xls,Amort:F10,57,1,14,1
daren_farmer_001_1_1.pst.1186.xls,Sheet1:F6,15,1,8,1
kevin_presto_000_1_1.pst.217.xls,Sheet1:J9,19,0,14,0
tracy_geaccone_000_1_1.pst.353.xls,Corp:K56,3,0,3,0
john_forney_000_1_1.pst.26.xls,Sheet1:J5,2,0,2,0
jim_schwieger_000_1_1.pst.70.xls,AGA Storage:BP40,14,0,12,0
joe_parks_000_1_1.pst.191.xls,Sheet1:C8,3,0,3,0
phillip_m_love_001_1_1.pst.124.xls,FEB 00:H11,1,0,1,0
hunter_shively_000_1_1.pst.210.xls,Transaction Summary Report -1:E13,5,0,3,0
chris_germany_000_1_2.pst.202.xls,available capacity:B38,1,1,1,1
vkaminski_000_1_1_1.pst.18.xls,Sheet1:F18,3,0,3,0
kate_symes_000_1_1.pst.246.xls,4-9:F38,1,0,1,0
sara_shackleton_000_1_2.pst.248.xls,Momma Credit Form :H33,3,0,3,0
chris_stokley_000_1_1.pst.161.xls,Mar debtor:F105,6,0,3,0
stacey_white_000_1_1.pst.26.xls,TXU Energy Trading as of 12-18:Q5,3,0,3,0
steven_harris_000_1_1.pst.19.xls,comparisons:G11,6,0,6,0
matthew_lenhart_000_1_1.pst.0.xls,Industry:C278,7,0,2,0
james_steffes_000_1_1.pst.47.xls,Sheet1:E31,3,0,3,0
dan_hyvl_000_1_1.pst.0.xls,Momma Credit Form :H33,3,0,3,0
jim_schwieger_000_1_1.pst.109.xls,Sheet1:F63,6,0,5,0
james_steffes_000_1_1.pst.231.xls,Spot Prices 00-01:A3,31,0,16,0
robert_badeer_000_1_1.pst.106.xls,VaR:O39,3,0,3,0
errol_mclaughlin_jr_000_1_1.pst.121.xls,settles:J59,2,0,1,0
chris_germany_000_1_1_1.pst.131.xls,CGAS:D6,14,0,14,0
sally_beck_001_1_1_1_1.pst.296.xls,Summary:C98,4,0,4,0
daren_farmer_001_1_1.pst.1139.xls,Dec 99:A8,1,0,1,0
paul_y'barbo_000_1_1.pst.178.xls,Hedged:P6,16,0,15,0
daren_farmer_000_1_1.pst.236.xls,BMSPT066:A8,44,1,28,1
joe_parks_000_1_1.pst.218.xls,Jan 01 trial:AB14,0,0,0,0
kim_ward_000_1_2.pst.167.xls,Sheet1:F9,20,1,11,1
john_forney_000_1_1.pst.17.xls,8-1:F19,1,0,1,0
jeffrey_a_shankman_000_1_2.pst.143.xls,Quick and Dirty:E31,105,1,90,1
benjamin_rogers_000_1_1.pst.170.xls,Sky River:E92,347,3,43,3
kevin_presto_000_1_1.pst.330.xls,NPCC:H35,2,0,2,0
daren_farmer_000_1_1.pst.1199.xls,test:J17,15,0,1,0
tracy_geaccone_000_1_1.pst.166.xls,contract:E2,1,0,1,0
scott_neal_000_1_1.pst.978.xls,mm assets:E12,21,0,13,0
scott_neal_000_1_1.pst.701.xls,Sheet1:E34,94,1,56,1
phillip_m_love_001_1_1.pst.349.xls,RM PMA Log:F61,2,0,2,0
darrell_schoolcraft_000_1_1_1.pst.135.xls,Plan vs. Forecast:C27,9,0,9,0
kimberly_watson_000_1_1.pst.56.xls,TW:Q15,7,0,7,0
daren_farmer_001_1_1.pst.1056.xls,JAN 00:D7,1,0,1,0
lisa_gang_000_1_1.pst.118.xls,EES Purchase Summary:I14,2,0,2,0
chris_dorland_000_1_1_1.pst.8.xls,Current Prices:A4,22,0,16,0
richard_sanders_001_1_1_1.pst.6.xls,Invoice:L26,7,0,7,0
tracy_geaccone_000_1_1.pst.134.xls,Sheet1:B47,2,0,2,0
chris_dorland_000_1_1_1.pst.46.xls,New Fx:F32,5,0,3,0
rick_buy_000_1_1_1_1.pst.124.xls,Sheet1:O11,4,0,2,0
tracy_geaccone_000_1_1.pst.152.xls,Trackers:D344,209,2,34,2
phillip_platter_000_1_1.pst.13.xls,Aug01:D12,4,0,3,0
louise_kitchen_000_1_2_1.pst.188.xls,Summary Average Term:IH21,0,0,0,0
eric_saibi_000_1_1.pst.379.xls,Crack Spread Option:C5,1,0,1,0
sally_beck_000_1_1_1_1.pst.232.xls,March:D35,7,0,4,0
gerald_nemec_000_1_1.pst.162.xls,Hanover:C38,4,0,4,0
chris_stokley_000_1_1.pst.21.xls,0314-0324:C5,2,0,2,0
tracy_geaccone_000_1_1.pst.495.xls,CCs # Master:I173,45,0,22,1
scott_neal_000_1_1.pst.119.xls,STOR951:C21,5,0,3,0
darrell_schoolcraft_000_1_1_1.pst.633.xls,NW:AC5,4,0,4,0
kate_symes_000_1_1.pst.119.xls,2-15:S6,3,0,2,0
monika_causholli_000_1_1.pst.123.xls,Sheet2:M8,2,0,1,0
benjamin_rogers_000_1_1.pst.203.xls,1999 Peakers:B4,5,0,4,0
scott_neal_000_1_1.pst.762.xls,Sheet1:E30,77,1,47,1
rick_buy_000_1_1_1_1.pst.207.xls,Current Risk Pool:H33,3,0,2,0
richard_sanders_000_1_1_1.pst.49.xls,b) Contracts 2 - 365 Days:D280,1,0,1,0
lynn_blair_000_1_1.pst.123.xls,Detail:C192,3,0,2,0
darrell_schoolcraft_000_1_1_1.pst.103.xls,Warm Start Data:C8,2,0,1,0
darrell_schoolcraft_000_1_1_1.pst.464.xls,01-(4):D10,5,0,2,0
barry_tycholiz_000_1_1.pst.72.xls,Orig Sched:N10,4,0,3,0
lisa_gang_000_1_1.pst.31.xls,APRIL (2):G26,10,0,9,0
phillip_m_love_000_1_1.pst.683.xls,OA Form:N10,17,0,15,0
daren_farmer_001_1_1.pst.1195.xls,Mar:G4,11,0,6,0
sara_shackleton_000_1_1_1.pst.43.xls,Input:C213,1,0,1,0
darron_c_giron_000_1_1_1.pst.221.xls,Sheet1:E3668,1,0,1,0
dutch_quigley_000_1_1.pst.150.xls,Sheet1:C5,3,0,2,0
john_forney_000_1_1.pst.12.xls,Totals:F6,3,0,3,0
kevin_presto_000_1_1.pst.474.xls,SPECIALREPORT -1:E302,1,0,1,0
vkaminski_000_1_1_1.pst.232.xls,Allocations:C53,1,0,1,0
louise_kitchen_001_1_1_1.pst.350.xls,cashflow:F28,3,0,3,0
john_lavorato_001_1_1_1.pst.47.xls,ENA:S99,9,0,9,0
lindy_donoho_000_1_1_1.pst.182.xls,0105:I8,5,0,3,0
benjamin_rogers_001_1_1.pst.100.xls,Debt:B38,551,6,67,6
holden_salisbury_000_1_1.pst.25.xls,Tally Sheet:C8,2,0,2,0
louise_kitchen_000_1_2_1.pst.204.xls,1123 Estimate:C25,5,0,4,0
cara_semperger_000_1_1.pst.15.xls,JD-MAL TRANS:C16,3,0,2,0
rick_buy_000_1_1_1_1.pst.90.xls,Current Risk Pool:F29,3,0,2,0
joe_parks_000_1_1.pst.405.xls,available capacity:B38,1,0,1,0
scott_neal_000_1_1.pst.318.xls,AGA Storage:F470,1,0,1,0
joe_parks_000_1_1.pst.103.xls,DEC_SWAP:C5,11,0,9,0
lindy_donoho_000_1_1_1.pst.256.xls,Sheet1:D19,5,0,5,0
dan_hyvl_000_1_1.pst.141.xls,Momma Credit Form :H33,3,0,3,0
john_arnold_000_1_2.pst.22.xls,Sheet1:H10,3,1,3,1
lindy_donoho_000_1_1_1.pst.112.xls,Capital Project:D39,644,5,35,5
lynn_blair_000_1_1.pst.149.xls,LSP - Cottage Grove:H11,3,0,2,0
paul_y'barbo_000_1_1.pst.45.xls,LNG:H186,498,3,366,3
david_delainey_000_1_1_1.pst.5.xls,Operations Summary:C7,81,1,6,1
joe_parks_000_1_1.pst.204.xls,FORCAST:K35,1,0,1,0
larry_campbell_000_1_1.pst.634.xls,Certification Form:O17,1,0,1,0
vkaminski_001_1_2_1.pst.155.xls,Amort:F10,57,0,14,0
sara_shackleton_000_1_2.pst.67.xls,Sheet1:E11,3,0,3,0
richard_ring_000_1_1.pst.151.xls,Sheet1:L2,7,0,7,0
benjamin_rogers_000_1_1.pst.143.xls,Debt:B54,326,3,23,3
monika_causholli_000_1_1.pst.56.xls,FOEX:F14,1,0,1,0
sally_beck_001_1_2_1.pst.256.xls,SUMMARY:K23,10,0,7,0
scott_neal_000_1_1.pst.946.xls,mm assets:F18,22,0,14,0
errol_mclaughlin_jr_000_1_1.pst.150.xls,Headcount Addition:G14,1,0,1,0
john_hodge_000_1_1.pst.192.xls,Sheet2:A10,1,0,1,0
vkaminski_003_1_1_1.pst.104.xls,Collateral:K14,3,0,3,0
phillip_allen_000_1_1.pst.153.xls,weekly:F6,9,0,9,0
daren_farmer_000_1_1.pst.224.xls,BMSPT066:A8,44,0,28,0
louise_kitchen_001_1_1_1.pst.424.xls,Canada Cap Chg:D7,8,0,5,0
daren_farmer_000_1_1.pst.1141.xls,DT SCH:AL19,3,0,3,0
daren_farmer_000_1_1.pst.339.xls,Volumes:B9,25,0,25,0
ryan_slinger_000_1_1.pst.11.xls,Sheet1:B11,2,0,2,0
andy_zipper_000_1_1.pst.87.xls,DD-EGL:P29,3,0,2,0
stacey_white_000_1_1.pst.233.xls,Detail Expenses:D64,51,1,4,1
tracy_geaccone_000_1_1.pst.193.xls,QtrsPlan:I7,4,0,4,0
james_steffes_000_1_1.pst.101.xls,PG&E tables:A31,57,0,53,0
louise_kitchen_000_1_2_1.pst.231.xls,Power-West:A1,1,0,1,0
vkaminski_000_1_1_1.pst.291.xls,Sheet1:K24,5,0,5,0
jeff_dasovich_000_1_1_1.pst.203.xls,Sheet1:C7,4,0,4,0
kevin_presto_000_1_1.pst.131.xls,NPCC:H35,2,0,2,0
lisa_gang_000_1_1.pst.3.xls,MARCH(17):C27,7,0,6,0
benjamin_rogers_001_1_1.pst.242.xls,2000 Turbines:C7,1,0,1,0
mark_guzman_000_1_1_1.pst.147.xls,JANUARY (19):O20,5,0,5,0
darron_c_giron_000_1_1_1.pst.31.xls,Sheet1:L47,2,0,2,0
stephanie_panus_000_1_1.pst.39.xls,Momma Credit Form :H33,3,0,3,0
elizabeth_sager_000_1_1.pst.82.xls,PEAK + OFF PEAK:E21,7,0,5,0
kevin_presto_000_1_1.pst.347.xls,NPCC:H35,2,0,2,0
andy_zipper_000_1_1.pst.19.xls,EOL New Countries:A9,1,0,1,0
joe_parks_000_1_1.pst.432.xls,Bridgeline DPR2:O12,15,0,8,0
bill_williams_iii_000_1_1.pst.20.xls,7-6:S18,3,0,3,0
judy_townsend_000_1_1.pst.1.xls,HI 235-flash:A12,10,0,7,0
mark_taylor_000_1_1.pst.142.xls,summary:B38,4,0,4,0
lisa_gang_000_1_1.pst.90.xls,LOSSES:B14,3,0,3,0
robert_badeer_000_1_1.pst.133.xls,VaR:O39,3,0,3,0
phillip_allen_000_1_1.pst.210.xls,weekly:F7,9,0,7,0
richard_ring_000_1_1.pst.139.xls,Facility Breakdown:C5,5,0,3,0
gerald_nemec_000_1_1.pst.10.xls,Sheet1:E18,19,0,6,0
theresa_staab_000_1_1.pst.1.xls,Enron:J12,8,0,6,0
barry_tycholiz_000_1_1.pst.31.xls,Sheet1:F21,5,0,4,0
scott_neal_000_1_1.pst.831.xls,Sheet1:E32,94,1,56,1
lisa_gang_000_1_1.pst.48.xls,APRIL (17):D25,10,0,7,0
matthew_lenhart_001_1_1.pst.184.xls,Power West Price Off-Peak:V29,1,0,1,0
phillip_platter_000_1_1.pst.54.xls,EES-Schedule day 1:Y59,9,0,9,0
benjamin_rogers_001_1_1.pst.141.xls,Peakers:F11,3,0,3,0
jeff_dasovich_000_1_1_1.pst.94.xls,Summary:N27,1,0,1,0
chris_germany_000_1_2.pst.70.xls,Mar 2002:E15,5,0,3,0
jeffrey_a_shankman_000_1_2.pst.184.xls,Funds Flow-Cap Employed:G30,5,0,4,0
frank_ermis_000_1_1.pst.148.xls,CurveFetch:E2,30,0,1,0
chris_germany_000_1_1_1.pst.172.xls,Sheet1:U32,1,0,1,0
jeffrey_a_shankman_000_1_2.pst.229.xls,Sheet1:A6,7,0,3,0
stacey_white_000_1_1.pst.103.xls,Var. Rpt EPMI:H13,11,0,10,0
jeff_dasovich_000_1_1_1.pst.117.xls,PeakMonthlyAvg:B20,81,0,34,0
don_baughman_000_1_1.pst.133.xls,Sheet1:C38,37,0,17,0
brad_mckay_000_1_1.pst.13.xls,Report 1:C12,1,0,1,0
kate_symes_000_1_1.pst.721.xls,Dec 2000:G20,1,0,1,0
scott_neal_000_1_1.pst.975.xls,mm assets:E12,21,0,13,0
phillip_m_love_000_1_1.pst.194.xls,scoring:D15,1,0,1,0
richard_sanders_000_1_1_1.pst.20.xls,Sheet1:B134,1,0,1,0
jason_wolfe_000_1_2.pst.0.xls,CurveFetch:E2,30,0,1,1
chris_germany_000_1_1_1.pst.24.xls,Sheet1:E5,6,0,6,0
errol_mclaughlin_jr_000_1_1.pst.339.xls,1998:K40,2,0,2,0
kate_symes_000_1_1.pst.608.xls,Dec 2000:G20,1,0,1,0
kevin_ruscitti_000_1_1.pst.143.xls,Basis Detail:H12,5,0,1,0
peter_keavey_000_1_1.pst.73.xls,Reported:F30,1,0,1,0
jeff_dasovich_000_1_1_1.pst.230.xls,Exhibit 3:D6,5,0,5,0
chris_germany_000_1_2.pst.1014.xls,Tenn:D16,3,0,3,0
theresa_staab_000_1_1.pst.125.xls,Sheet1:E14,66,0,26,0
phillip_m_love_000_1_1.pst.167.xls,Sheet1:N2184,2,0,2,0
john_zufferli_000_1_1.pst.10.xls,1Q:B1402,2,0,1,0
darron_c_giron_002_1_1_1.pst.174.xls,Summary:B9,2,0,2,0
errol_mclaughlin_jr_000_1_1.pst.138.xls,Curves:G15,1,0,1,0
scott_neal_000_1_1.pst.273.xls,STOR951:C21,5,0,3,0
richard_ring_000_1_1.pst.168.xls,BASE GENERATION FORECAST:C10,1,0,1,0
phillip_allen_000_1_1.pst.126.xls,Project Schedule:E1,2,0,2,0
lynn_blair_000_1_1.pst.191.xls,NNGINTEREST2:C6,9,0,6,0
danny_mccarty_000_1_1.pst.62.xls,All Inclusive:E24,288,2,288,2
richard_shapiro_000_1_1.pst.127.xls,shapiro-1:F270,6,0,4,0
chris_germany_000_1_1_1.pst.145.xls,Dec Setup:V38,99,1,17,1
chris_germany_000_1_2.pst.43.xls,East Capacity:K60,4,0,4,0
jeffrey_a_shankman_000_1_2.pst.114.xls,STOR951:C21,5,0,3,0
john_griffith_001_1_1.pst.398.xls,Oracle-Database:C16,8,0,4,0
scott_neal_000_1_1.pst.102.xls,Sheet1:L9,25,0,15,0
lisa_gang_000_1_1.pst.186.xls,BASE GENERATION FORECAST:C10,1,0,1,0
phillip_m_love_001_1_1.pst.127.xls,Sheet1:C30,6,1,5,1
monika_causholli_000_1_1.pst.74.xls,SR:D3,3,0,3,0
john_zufferli_000_1_1.pst.77.xls,Summary Chart :D84,7,0,2,0
darron_c_giron_002_1_1_1.pst.177.xls,Darron:J4,205,2,142,2
kam_keiser_000_1_1.pst.132.xls,Texas:G4,4,0,3,0
