fileName,Max Dep Ref,GraphModifyTime
RICRF Reporting Workbook v2.xlsx,Summary:D15,0
FY17 Renewals Volume Tables.xlsx,TEMPLATE:H336,0
BankTermDepositMarketingAnalysis.xlsx,DAILY RANGE:C4,0
Test7_ComparingInputOutput.xlsx,Summary_Precip:D12,0
GalaxyDetails2013-01.xlsx,HL_d251to2arcmin_incllt60_table:D4906,1
4 - Multiple Cut Line Forecast (credit card and fraud).xlsx,Monte Carlo 18:AK2,0
Kickstarter_End_Results_Analysis.xlsx,Bonus Analysis 1:D11,0
The-One-Sheet-1.xlsx,GPL:D22,0
all_test_2.xlsx,all:D8776,1
161 Ranking Comunal Educación.xlsx,SELECCIÓN PÚBLICA:A19249,0
电码表.xlsx,Sheet1:A5425,1
VIL-2016-07.xlsx,JULY 19:Q15,0
Master_Sheet.xlsx,Well 1:I7,16
Entrée Rouen 1730 1732_vérifié_avec ;.xlsx,Entrées:O124,0
NKSC - 17 - new.xlsx,SC-I:F37,1
Kickstarter_Challenge - Original.xlsx,Outcomes Based on Goals:C9,0
source.txt.xlsx,Sheet1:A48791,0
backpropagation.xlsx,Sheet1:D25,0
Rancho cullen sheet.xlsx,Feb 2012:A9,0
Recommendation System Analysis.xlsx,Q1_Mean_Center(16):B27,0
FeatureEnvySmellRelationAnalysisOfkeras.xlsx,Analysis:I12,0
355571ef-eea4-46a5-8d13-cba2c0f9d5a4.xlsx,Sheet1:AY5317,1
Kickstarter_Challenge_Submission.xlsx,Outcomes Based on Goals:B2,0
relacao_geral_-_vodanet_-_29-05-2013.xlsx,Faturamento:H391,4
book_43.xlsx,Sheet3:A1,0
Kickstarter Project.xlsx,Percentage table:F5,0
2019-07-09-0933_ailanthus_altissima.xlsx,Measurements:E13,0
Data_para_dibujar-RCP45.xlsx,Hoja1:F967,0
Infiltration_Mohammed.xlsx,BaseLine:F3,0
loop1000_sec_lag30_latency_mem_run4.xlsx,loop1000_sec_lag30_latency_mem_:K24247,0
Copia de ViajesCientific@s_DEVELOPING_DEVELOPED.xlsx,dummy_output:Z132,1
02-Homework_01-Excel_Instructions_StarterBook.xlsx,Raw:N2105,0
machanism.xlsx,Sheet1:J1771,1
Taylor_Greenhut_01_Excel_HW.xlsx,Bonus 2:E687,0
full_battery_user7.xlsx,full_battery_user7.csv:C1569,1
工作簿1-20181123094550304.xlsx,不良明细:CBJ5,0
San luong Thang 06-2014.xlsx,TO 6:E13,0
English_Arabic_SA.xlsx,new:C1332,0
Pres-2014-V 0 (TBK Ori V 3.0).xlsx,Información Op. 2013:K237,0
perfil_teca_v_sur_s.xlsx,incremental:K962,0
KickStarter Data & Charts.xlsx,Summary Data:B85,0
Kickstarter_Challenge - Copy.xlsx,Outcomes Based on Goals:B3,0
final analysis.xlsx,Kickstarter Analysis:J3435,0
LouisvilleMetro_Covid-19_Data_February032021.xlsx,Mann-Kendall Trend Tests - BETA:A91,0
Customer Assessment CalculatorTemplate2.xlsx,OracleMetadataOutput:A2,0
1 LRD - Influent Characterization - 2015-2017 (version 1).xlsb.xlsx,Data Sorted 3 SD:D778,0
REMISIONES-- J U L I O      2013.xlsx,OBRADOR REM :G1,0
Binno test Status Nov01_2018.xlsx,Test_worksheet:B104,0
Kickstarter_Challenge.copy.xlsx,Outcomes Based on Goals:D3,1
Grants Results History Round over Round + Grant over Grant.xlsx,archived3:A720,0
expectedBenchmarkResults_UTPM.xlsx,UTPM7 (bench):N2,1
Kickstarter_Challenge_Daniela Rodriguez.xlsx,Outcomes Based on Goals:D12,0
Stage 5 Buckinghamshire County Council Pension Fund.xlsx,Pooled Funds & Total Fossil Fue:B1,0
SEN14.xlsx,Sheet1:D2,0
工作簿1-20181122132351168.xlsx,不良明细:CBJ5,0
منزل حرّ.xlsx,المشاريع:A3,2
Mouse_Proteomics_95percent_Volcano.xlsx,th padj .25 nom .021:C7,0
OlympicAthletes_0.xlsx,OlympicAthletes:G318,0
zasco_baseline.xlsx,Data:CB4,33
VIL-2014-08.xlsx,AUG 26:Q10,1
CarSales_Tables.xlsx,DateTable:A463,0
with cetnred phosphosites Copy of ZR75-1FR tumor phosphoproteomics (Dec 2017)(9578) (1).xlsx,summary:G830346,0
Regression.xlsx,Residual_Tests:M4,0
DePalma_Excel StarterBook.xlsx,Stats Table:F1127,0
94.xlsx,Arkusz1:V1334,0
StarterBook_AY.xlsx,Sheet4:D5,0
ggez.xlsx,NewOne:F4964,1
output_movie_final.xlsx,Base:M2,0
matriz actualizada.xlsx,Calificación riesgos:D1,0
20200903_WeeklyBankniftyExpiry_Kirubakaran.xlsx,expiry trades:D3,0
h9zhgzkt03.06.2018.xlsx,例:D922,0
Combined Packet Configurator (1.6.22).xlsx,Data Merge Templates:A1,7
이정인_퍼셉트론엑셀.xlsx,Sheet1:F3,50
浙江省（杭温金宁）七年级下英语期中试卷分析的副本.xlsx,知识树内容:X5,0
xsl_table_generator.xlsx,DataDictionary.04:G303,0
REMISIONES-- FEBRERO          --- 2 0 1 6.xlsx,REM OBRADOR :B4,6
LouisvilleMetro_Covid-19_Data_January262021.xlsx,Mann-Kendall Trend Tests - BETA:A91,0
Plot2.xlsx,Sheet1:C3,0
eCwEItsHZq6n07bp1B7JRR4nqHLhroEVLzef5SMlmRwQvwclCryh0pwvRR2S.xlsx,Ejercicio practico:F52,0
AwraqData.xlsx,Data:Y12921,0
各県いわし_181004_カタクチ.xlsx,マイワシ:B27,2
股票_LLT模型-带止损-实盘记录优化版.xlsx,LLT差分理论值:H2,58
ML_labeled.xlsx,listing2cleaned:AJ66085,1
WV_Lincoln.xlsx,AL_asphalt material:D26575,1
gitpw32.xlsx,by date:D2627,0
工作簿1 - 副本-20181123103710088.xlsx,不良明细:CBJ5,0
Sample - Superstore - completed.xlsx,Orders:S4441,0
SAM-0.2 OR10x100-0.25_3 dataset analysis.xlsx,State026:B44,0
Multilateral - 32banks_40000txns - Final - Copy.xlsx,4banks 5000txn - elim templ:E5,1
工作簿1 - 副本-20181124100710017.xlsx,不良明细:CBJ5,0
breastcancer_mcar_uniformity_of_cell_size_consolidado.xlsx,breastcancer_mcar_#campo#_20:B35,1
Dataset MIR-QBSH.xlsx,Sheet1:D414,1
KickstarterData.xlsx,Sheet5:C5,0
Ann Nguyen_Excel_HW_01.xlsx,Bonus:B10,0
relacao_geral_-_vodanet_-_04-04-2014.xlsx,Anatel:N1213,2
Gabarit_StatistiquesDescriptives.xlsx,Calculs:B10014,0
zammo_1_nogrants.xlsx,Percentiles:B2,0
Reporte Resultados.xlsx,Estadisica Playa:G50,1
SAM-0.2 OR30x100-0.25_9 dataset analysis.xlsx,State026:B88,0
Kickstarter_Challenge_updated.xlsx,Outcomes Based on Goals:C3,0
Anno 2015.xlsx,Prezzi-Prices:B5575,0
WC_Temp_Loggers.xlsx,2016:A181,0
300-recommended.xlsx,sales data gen:U267,0
SchedulamaticAugB2010.xlsx,Classes:F123,0
monte.xlsx,Sheet1:B4,1
protein_coding_gene_vlookup.xlsx,genename:A780,1
Fact2Sheet_Corona_20200622.xlsx,7_Average_Fat:AU67,1
venus1650pt.xlsx,soptv:AL92,0
SAM-0.01 OR30x100-0.25_3 dataset analysis.xlsx,State026:B88,0
Weekly-covid-admissions-and-beds-publication-210304.xlsx,MV beds COVID:B333,0
AnalisisEstadistico.xlsx,GrafoRegular_50%Ady:B1,0
crypto_valuations.xlsx,Watchlist:H54661,1
BASE MAESTRA 13 DE ENERO 2021.xlsx,VINCULADOS:AC4,7
or_embeddings_resolved.xlsx,Sheet1:F618,0
S_141_164_09-09-08-46-52.xlsx,Form:F11450,1
HFRI Indices 3.30.2015.xlsx,Indices:BB34,0
Known Distributions.xlsx,Fun with colors:C4004,7
projectexcel.xlsx,DA007:F8,0
KB08_FC_1-2_nachher.xlsx,Berechnung_Yu&Stand:DT14,92
Detalle Facturacion Masivo 1677039.xlsx,INFO DADORES:BP2256,0
Real-Statistics-Multivariate-Examples.xlsx,Factor:E18,1
DATA_NEW_MODEL.xlsx,MODEL:D73,1
visualisations.xlsx,Sheet1 (3):A3,0
StarterBook-Enoc.xlsx,Bonus:B10,0
工作簿1 - 副本-20181123094744273.xlsx,不良明细:CBJ5,0
District_Dairy_Distances.xlsx,distance_matrix:T2,23
工作簿1-20181122160051696.xlsx,不良明细:CBJ5,0
x3s4iqs9vc.06.2018.xlsx,例:D922,0
IUCP_MIPRO_2017.xlsx,Base:AG67,0
YODA_TimeSeries_TEMPLATE_DRAFT.xlsx,YODA File:C2,16
GL_Driver_Safety_Report_ferguson_20211009_084634.xlsx,Report:C6,1
Практика задание 1-11. ПИ18-2 Никитин Роман Андреевич.xlsx,4:AB3,0
GL_Driver_Safety_Report_ferguson_20211018_191931.xlsx,Report:C6,0
VaR_analysis_run2.xlsx,EQ:G186,0
Excel Homework.xlsx,Outcomes by Goal:B12,0
Base Bicentenario 2016-20 - Original 21.05.14.xlsx,2019-20 Recorrido Maipu:F466,0
FY21 Attendance Tracker_Final.xlsx,JUL:A2,2
工作簿1 - 副本-20181124102621396.xlsx,不良明细:CBJ5,0
store sales.xlsx,Store Sales:F1765,1
StarterBook_solution.xlsx,Category Analysis:A3,0
salesDistinct.xlsx,FirstSaleDistinct:B254,1
Dead volume calculation for adiabatic.xlsx,850:F2028,1
nnERA.xlsx,nnERA:G1103,0
sports minus athletics and hockey.xlsx,Sheet1:I641,0
Poblacion Peru 2020 Dpto Prov Dist Final INEI-actualizado.xlsx,PIRAMIDE:F11,0
Hanging Pendulum Tests - Complied.xlsx,Hanging Pendulum Test - Trial 3:B2,15
Zoe-SCS-IL-MP2-1IP.xlsx,MP2-ACCT:L5,0
Seyhan's Work.xlsx,CA 100%Sat HPF:B3,0
gpr_daily_latest.xlsx,Sheet1:C6317,1
EIoF_CashFlow_NoStorage_MN.xlsx,Assumptions (NG):X190,18
dutch_quigley__9367__gbs0711pos.xlsx,Position:Z2,6
produceSales.xlsx,Sheet:C22908,0
Project 3 - EDA-2.xlsx,Copy of DataExport_2020:N1,23
Courbes.xlsx,Recal:D2,2
Currency_Spot.xlsx,Spots:A734,0
Kickstarter-Challenge.xlsx,Outcomes Based on Goals:D8,0
ReporteAuditoriaTelconet_v4 2019.xlsx,MovimientoFacturacion:Y30754,1
JRC-IDEES-2015_Residential_EL.xlsx,RES_summary:O6,2
2021_country.xlsx,Data:EH206,0
StarterBook NH.xlsx,Sheet1:N1979,0
Train_dataset.xlsx,Diuresis_TS:F7259,0
G-挂机关卡表.xlsx,草稿:W62,0
SFR052016_KS4_Institution.xlsx,INDEX:A2262,0
2019-06-15-0919_persicaria_campanulata.xlsx,Measurements:E13,0
SiMP student data .xlsx,I-V_curve_old:H1,0
cews-calculation-p1-4.xlsx,Step 2a) Weekly (52):B438,0
play-analysis.xlsx,Play Outcomes by Goals:C11,0
Excel Project By Brian J 5-2021.xlsx,Bonus Satisitcal Analysis:B35,0
three_factor_storage.xlsx,Storage:P6,0
telefony.xlsx,Arkusz4:A2,0
Real-Statistics-Math-Topics-Examples.xlsx,Varimax 1:C11,43
Scripps_150_JR.xlsx,Assay Definition:A586,0
60-5.xlsx,Load-Displacement:D25214,0
T09-2019 NHA MAY1.xlsx,chia CN boc xe:B29,0
homd_ncbi_blast_all_tophits-fd-21_name_compare.xlsx,Sheet1:AE698,0
Exploratory_random.xlsx,Calcs:A13557,3
工作簿1-20181122154759487.xlsx,不良明细:CBJ5,1
SFOWeather2014Hourly.xlsx,SFOWeather2014Hourly:D8071,0
COVID-19 w Polsce.xlsx,Wzrost w województwach:B24,1
Model_CatLigSim_Analysis.xlsx,Sheet1:B14465,0
工作簿1-20181122170147443.xlsx,不良明细:CBJ5,1
ScoreBoard Arduino Code.xlsx,Defines III:A18,0
myodds_20212022_newleagues.xlsx,3way:G804,1
Capacity_Compound_Training_Program.xlsx,基础数据:C6,0
VIL-2016-03.xlsx,MAR 5:Q15,0
data-1-1-3-StarterBook - Pedro Trovao.xlsx,Kickstarter:J3725,0
2019tb.xlsx,2241:L58,0
COVID.xlsx,Sheet2:H31168,1
2019-03-10_Laohu_us_profit_income_year.xlsx,2019-03-10_Laohu_us_profit_inco:R3576,0
ESP - Working - data-1-1-3-StarterBook - 20211229 v2.xlsx,Kickstarter:D437,0
Fact2Sheet_Corona_20200513.xlsx,Dashboard:B2,0
OilCropsAllTables.xlsx,tab6:C147,0
JRC-IDEES-2015_Residential_FR.xlsx,RES_summary:O6,2
500krows.xlsx,500krows:C48971,1
relacao_geral_-_vodanet_-_25-08-2014.xlsx,Anatel:N1213,1
basic_function.xlsx,Sheet3:H9,0
semobj_neurocomp_sighted_visual_final_praxishid.xlsx,Total-Smoothed:B26,0
150squarewave.xlsx,F0008CH1:E587434,0
Apps_2018_19.xlsx,Apps:G1290,0
USEEIOv1.1_Satellite_Land.xlsx,Corr_Activity_Land_to_EPA:E617,0
Kickstarter-Challenge correct.xlsx,Outcomes Based On Goals:D12,0
Wykresy.xlsx,k = 50:E647,0
Real-Statistics-Examples-Non-Parametric-2.xlsx,MK:C7,0
CLM_ER_NA_g010pm_r100_Lm030__323__001.xlsx,CpmFilter:CV1,88
C3-W2-Final-Assessment.xlsx,Data:Q233,0
工作簿1 - 副本-20181124100631551.xlsx,不良明细:CBJ5,0
17_analysis_TX16S_right_middle_aligned_stock_magnets_minus100digits.xlsx,Logged data:H3832,0
2019-06-15-0845_datisca_cannabina.xlsx,Measurements:E13,0
rcv_ep2.xlsx,rcv_ep2:BGJ123,0
TGFB top 100 log new fold change.xlsx,TGFB top 100 log:D383,0
DivyaNitinNaidu_Mealpal - Data Analyst Case.xlsx,Q1:D185,1
Copy of Act_Peeler_QEP.xlsx,Survey Point:E5129,0
CDBGFY18calc.xlsx,reallocations and reductions:I9,1
GLofChewang2017.xlsx,管理费用GL:B28,0
20110728_Swan River Master Data_ all data P1 to P3-2.xlsx,P2_Temp Corr Bacteria:R2,0
tempbase.xlsx,Sheet1:A339157,0
LEITE_COMPOSICAO.xlsx,Plan1:Q788,1
blocc2.91 17th Mar 16_35.xlsx,LocationAdj:K22,0
Copy of MATERAI new (Autosaved) (Autosaved) (Autosaved) (Autosaved).xlsx,September_14:E7,0
GLab_SC2_sequencing_data.xlsx,yale-N1-std-curve:J2,0
Final DZ Data - Mar 19.xlsx,Labels:C3999,0
SubRes_IND_Techs.xlsx,IND_Vehicles_new:E2,7
Kickstarter Data Set v2.xlsx,Outcomes Based on Goals:D6,0
Dec 2021 - Cord Cutting Wizard - Public.xlsx,Analysis:S20,0
cews-calculation-p7-9.xlsx,Step 1) Rates:A14,0
Decision_Making_with_Loss_Function_Demo.xlsx,Sheet1:C12,3
VIL-2015-04.xlsx,APR 20:Q10,0
breastcancer_mcar_single_epithelial_cell_size_consolidado.xlsx,breastcancer_mcar_#campo#_20:B11,1
Amit Data_science_11612527Amit (Recovered).xlsx,Fiter for city:F2774,1
lstm_feature_target.xlsx,Sheet1:E7954,1
CompanyIDs for SQL.xlsx,Master:L962722,0
全家台中盟立自動Sum.xlsx,估算:B3477,0
2019-06-22-0900_trochodendron_araliodes.xlsx,Measurements:C13,0
HUD_ZIP_COUNTY_092017.xlsx,Sheet1:B49392,1
EIoF_CashFlow_NoStorage_TX.xlsx,Assumptions (NG):X190,15
Carreras Universitarias.xlsx,Códigos:C10,1
MM1-1140H-6317 w6417.xlsx,IF Response:D32,0
2019-05-09-1029_dryopteris_goldiana.xlsx,Measurements:E13,0
END2_Session2_Assignment.xlsx,Default LR:C29,0
EOY2015_Soumya Kavi_Spandana_Grade3_28March.xlsx,Grammar Output:U2,0
S1-08082020_importar - copia.xlsx,FILTRO:E794,0
FisherWilcoxon.xlsx,Sheet1:Y8001,1
Mouginot_pnas.1904242116.sd02.xlsx,(2) MB_GIS:P11,1
Sales Report VIRGIN MEGASTORE UAE - Aug.xlsx,Weekly-VMS-QTY:E85,0
Klinse-za capture and demographics_210521.xlsx,Adult-Capt:L125,0
ejemplo.xlsx,datos sap:B21719,0
2019 Publications_New Updates_2020 04 25.xlsx,Total Faculty by Weight - V2.0:A8,3
diauxic_raw_ratios_RG.xlsx,clustering_MaxDistance:C5,0
StarterBook_Booth.xlsx,Sheet1:E1243,0
TemplateChiTietLuong.xlsx,BangChiTietLuong:AG171,0
R13yeardata5.xlsx,Dump:C7353,1
Revenue Data.xlsx,Income Statement:C27,0
task_27_13.xlsx,B:B42939,1
loop1000_latency_run3.xlsx,loop1000_latency_run3:F12256,1
Xiaomi India Case.xlsx,Data:G42801,255
Task 3.xlsx,new cust:S1,0
pick list1506.xlsx,sy:C89,0
GPSC_CTD_2016.10.28.xlsx,CTD:Q16844,0
Spreadsheets_Exercises_Solutions.xlsx,CorrTest:F10,55
Results_APP.xlsx,alp04:O43,0
riddler_classic_20200228.xlsx,sim:A5905,1
CompletedTable.xlsx,Bonus:B3,0
StarterBook_excel.xlsx,Bonus Work:D8,0
Fact2Sheet_Corona_20200520.xlsx,LastWeek:BF203,0
aggregates_to_indicators.xlsx,subscriber_density:C79,0
SL_hw_week1.xlsx,Sheet7:D9,0
MLIAM10unc_model.xlsx,econlow:E5,7
111 - 112 - 15.xlsx,Q11-VND:I12,1
newcims.xlsx,07-Компонент:A2,0
工作簿1-20181122134442322.xlsx,不良明细:CBJ5,0
work.xlsx,open:D30478,0
zammo_0.xlsx,Percentiles:B2,0
工作簿1-20181122135753742.xlsx,不良明细:CBJ5,0
UnitedStates.xlsx,data_aggregate:H1,3
GRIPS Bundle Sequence.xlsx,B:B6,0
publishedweek112021_age_bands.xlsx,all causes:E12,0
projectdata-nyse project2.xlsx,Task3:H12,0
WHITEWTR.xlsx,WHITEWTR:B22431,0
В12УВ_03_20160111 full.xlsx,Фильтр. Сигналы2:H2,0
AIY dauers CO2.xlsx,6033:F150,0
Kickstarter_Challenges - Final.xlsx,Outcomes based on Goals:D3,0
Mendely- Economic Index.xlsx,Sheet2:H31168,1
ATR_comparitive_evaluation_JATEToolkit.xlsx,manual extrac. multi word terms:A34,0
TMC5160_Calculations.xlsx,Microstep Table:C10,5
2.FinalBook.xlsx,Sheet1:E2139,0
mlmooces18pre.xlsx,asuntosimportancia:E891,1
Wqqqqqqqqqqqqqqqqqqqqq-20181127163205652.xlsx,不良明细:LI5,0
myodds_history_20212022_new_leagues_decisionmodel.xlsx,OV-UN model DIVS:C9,0
vstoxx_march_2014.xlsx,VSTOXX Futures:F462,0
skilllevel.xlsx,skillLevel:L5,454
Cal DDBL 2076-77.xlsx,tsholder:J474,0
MM1-0222HSM.xlsx,IF Response:D103,0
Kickstarter Excel.xlsx,Bonus:B7,0
宁波市三类房建土地数据汇总2015-20200604 - 副本.xlsx,Sheet1:O7858,1
2019-06-18-0746_polystichum_setiferum.xlsx,Measurements:E13,0
Figure 3_4.29.2020_KOs_EC#s_For_GHs_In_Families.xlsx,Sheet1:AM489,0
Base de datos clientes ventas v7.xlsx,Lotes:D3,1
Outbound_202001.xlsx,Sheet2:CN1022,0
ITResearch_NB_Report-9`21.xlsx,Summary:D151,0
Historic_Nashville_City_Cemetery_Interments__1846-1979 (version 1).xlsx,Historic_Nashville_City_Cemeter:U6,1
Joystick Piloting formulas and calculations Rev 0 _ Vu's comments.xlsx,Basics:D118,0
SAM-0.2 OR5x100-0.75_5 dataset analysis.xlsx,State026:B66,0
laravel-excel-SM4FiJ3ddJt468xz3LTadLiwIoisAsHl.xlsx,MEI 2018:E272,0
2019-06-18-1042_vaccinium_deliciosum.xlsx,Measurements:E13,0
工作簿1-20181122140450973.xlsx,不良明细:CBJ5,0
PData.xlsx,CpDataCoefficients:B2411,3
EC07.xlsx,IVP-Euler:D4,51
Contacts_Script.xlsx,OLP-ESB Reason Codes:D2,0
Business Cycle Numbers Original.xlsx,MONTHLY DATA:C656,1
impactPi.xlsx,picam-0-0:B1,0
KickStarter Homework.xlsx,Analysis Sheet:O1051,0
Coptic-Arabic Text Alignment Results.xlsx,(Dev) Alignment:A423916,1
Higgs_XSBR_YR4_update.xlsx,YR4 SM 8TeV:CP29,1
Z.8_Miejscowosci_ludnosc-wedlug-wyksztalcenia-w-wieku-15-lat-i-wiecej_dane-dla-K.Filipek_M.Niziol(1).xlsx,2002 - Małopolskie:Y1569,1
april-1-2021.xlsx,TestingByDate (Test Date):C3,0
BBG_Security_Application_User_List_v5_2.xlsx,Position:BF5,1
Master-Calculations-Global-WASH-CBA_GLOBAL_PUBLIC_VERSION5.xlsx,CALCULATIONS:S82,1
laravel-excel-V7rUordU4P8FUAXfw4EwrX5xJLlbzpPr.xlsx,Actual Cost Autocount:L3516,1
Mates.xlsx,Black Games:D339,1
2019-06-15-0756_dryopteris_goldiana.xlsx,Measurements:C13,1
3323.xlsx,シート7:A3,0
Hbl-Plag_worked_example.xlsx,Amphibole:C3,1
Delay-CI-Rawdata(1).xlsx,Sheet1:B28,0
CogsleyServices-SalesData-Finish.xlsx,Sales:G3861,0
Detalle Facturacion GGCC 1594986.xlsx,Cartola 1594986:L41,1
Sc01 Group5 2D task 1 and 2 Excel.xlsx,Update data (rmv coll- add pow):AD4591,1
Real-Statistics-Examples-ANOVA-2.xlsx,ANOVA Match 2.3:B10,0
Kickstarter_challenge.xlsx.xlsx,Outcomes Based on Goals:D3,1
company_symbols_and_names - Working.xlsx,Public:B3390,0
Повороты в плоскости(фильтр Маджвика).xlsx,Обработка:Q10,30
Wqqqqqqqqqqqqqqqqqqqqq-20181127164701319.xlsx,不良明细:LI5,0
ВА12ОВ_03_20151204 full.xlsx,Фильтр. Сигналы2:H2,0
Финплан_new.xlsx,План-Факт:B4,4
Weekly-covid-admissions-and-beds-publication-220106.xlsx,Adult G&A Bed Occupied NonCOVID:B920,0
pricing research.xlsx,TV- Video and Feature Film:K2,0
Billimoria01.xlsx,Certification:X144,0
KickstarterStats_Solved.xlsx,Outcomes Based on Goal:D2,0
CPData.xlsx,Test Data 5.0:P880334,0
Population_Forecast_adjusted_Version 1 23.xlsx,Using_world_bank_mobile_pen_Pop:K209,0
ITResearch_NB_Report-10`21.xlsx,RET:A192,0
Daily Sales Info.....xlsx,Total:F16,0
Day1.xlsx,P2:B7,1
VIL-2014-12.xlsx,DEC 20:Q10,0
SAM-0.02 OR10x100-0.50_7 dataset analysis.xlsx,State026:B44,0
AEA03CO028802_Complemento5_1552015155214199.xlsx,INVERSIONES:C36,0
Tio Cash Master 1800 ratio fam all flags.xlsx,1800 ratio fam find 7 labels:G399,0
PRODUCT BUILDER 20201203 BK.xlsx,Gia tri XM:E47,0
2019-06-15-1027_euptelea_polyandra.xlsx,Measurements:E13,0
breastcancer_mcar_clump_thickness_consolidado.xlsx,breastcancer_mcar_#campo#_20:B85,0
Données_cas.xlsx,produits:D27,0
Tio Cash Master 1450 Find Ratio Graph sq and ratio all shaded inverse curve.xlsx,1450 find sq ratio all :I5,1
KTCL-master-data_20170814.xlsx,All Schedules:A502,9
Data Skenario 3.xlsx,Sheet3:B2,0
Lab_sheet_v9.67.xlsx,Soil samples:P2,0
WeeklyMarketAlert_v1.0.xlsx,viz:E1,19
Andrej Sisila - Volby.xlsx,Volby 4-6:A2,8
kickstart My Chart-1.xlsx,Goal Outcome:B3,0
capstone project.xlsx,Analysis:G45,0
final_M+3sd.xlsx,Peaks:A51,0
15-3.xlsx,Load-Displacement:D25214,0
times.xlsx,file times:F7,0
Scoliosis.FPO.xlsx,Eg-Financials:U3,46
Fact2Sheet_Corona_20200523.xlsx,LastWeek:BF203,0
GATechDSBC_ExcelChallenge_PSingleton_12132020.xlsx,Backers:B43,0
MTBF Setup Nodes and Stock Management.xlsx,Stock:B28,1
april-22-2021.xlsx,TestingByDate (Test Date):C3,0
catalogue1.xlsx,1994:B228,0
2000-14 Bairdi_ActualVsCalculatedWeight.xlsx,CRAB.BAIRDI_ACTUAL_WEIGHT:P2,0
Lab07aMT.xlsx,AppTokensProbability:B270,0
주요-01 유초 연도별 시도별 교육통계 모음(1999-2021)_210901.xlsx,07 학업중단률 및 사유:F46,0
工作簿1-20181122161542767.xlsx,不良明细:CBJ5,0
APM-7099SM Data.xlsx,Compression Points Smoothed:B68,0
Louise_Kickstarter_Data_Analysis.xlsx,Descriptive Statistics Kickstar:C13,1
应收账款.21年-4.xlsx,209:F4,0
Excel_HW_StarterBook_KB.xlsx,BONUS:D11,0
output_stock.xlsx,在庫（其他）:A1,0
Kickstarter_Challenge Submission - 10-25-20.xlsx,Outcomes Based on Goals:B10,0
HMorris_Week 1 Homework.xlsx,Bonus Analysis:B27282,0
september-30-2021.xlsx,TestingByDate (Test Date):F3,0
6500_5TN_FTTH_Planning Antwerpen-West-FH01 20200609 rev 07.xlsx,IFH BS:BF1,43
Kickstarter_Challenges.xlsx,Outcomes Based on Goal:C2,0
nvidia_sentiment.xlsx,nvidia_sentiment:H17318,1
2013_districts_2018sots.xlsx,Districts - IA:BA25,0
Test13_100k_lines.xlsx,Sheet1:A2,9
knn-1_resultats_50_50_10k.xlsx,Data:G1749,0
modelrebal.xlsx,Robinhood_Sector:C22,0
PUTStrategy-RealOption-fixed.xlsx,Basic:A6,0
Model Input Document Satisloh V2.1 Dimension- CPQ.xlsx,Configuration:A6,0
工作簿1-20181122135748867.xlsx,不良明细:CBJ5,0
Champgnat-Boaventura_1998.xlsx,Sheet1:C2,8
Расчет ШИМ.xlsx,Лист1:B4,50
spread_quest_4_update.xlsx,2_update_time:D2440,1
Multispecies seal bottleneck analysis 02_03_12.xlsx,dataset 12 reworkings:F108,11
BAU Perc of Each Fuel Used by Veh Tech.xlsx,LDVs and HDVs_all states:R11,0
Chum Modeling Forecast CAP CURVE.xlsx,Chum Modeling Forecast.csv:B10,0
ВА12ОН_02_20151204 full.xlsx,Фильтр. Сигналы2:H2,0
MM1-0212S-6384.xlsx,IF Response:R25,0
Crowdfunding Analysis.xlsx,Kickstarter:D437,0
SAM-0.02 OR10x100-0.25_1 dataset analysis.xlsx,State026:B44,0
The Sorted Dataset Based on Separation and Location.xlsx,Clean Jamming:A2,7
Real-Statistics-Examples-Part-2A.xlsx,Res 3:C4,0
1. Buku Kas 2018.xlsx,Agustus 18:I11,0
3.17. Practical example. Confidence intervals_lesson.xlsx,Al Bundy:C14970,1
Xylem Conductivity Excel Marco 8_02_17.xlsx,Stem 4:B3,1
StarterBook -Homework - Excel Challenge (version 1).xlsx,Bonus:B6,0
Data striiv.xlsx,Hoja1:AI74,0
Credit_limit.xlsx,Sheet1:D1783,1
00-Practical example. Confidence intervals_lesson.xlsx,Al Bundy:C14970,0
lotto.xlsx,일본:G2,0
Burt's Reading Test Dataset.xlsx,Sheet1:E15277,1
SAM-0.1 OR5x100-0.50_8 dataset analysis.xlsx,State026:B66,0
score2.xlsx,07. IK:P2,20
Dataset_02.xlsx,Calculation:E14,0
BAT_Targets_Analysis.xlsx,BAT_Target_Analysis:I6606,1
SAM-0.05 OR30x100-0.25_6 dataset analysis.xlsx,State026:B88,0
StarterBookExcelHW.xlsx,bonus:B12,0
Table 14-10-0202-01 SEPH annual employment by province.xlsx,calc:E82,0
SAM-0.02 OR5x100-0.25_4 dataset analysis.xlsx,State026:B66,0
geo2.xlsx,Sheet1:A529444,0
laravel-excel-CmfxkZmhkBG4uLhzAXfzOqOqgBn3Genx.xlsx,Actual Cost Autocount:L3516,0
SP500_results.xlsx,UPR_Ridge:X71,0
20210507_HKEX Scraping.xlsx,Sheet:E5768,0
bank_term_deposit_marketing_analysis.xlsx,DAILY RANGE:C4,0
Graphic_diagnostic.xlsx,Summary:B9994,0
lookup.xlsx,IAR:A161,1
etf_list_BBG_v0.xlsx,ETF List:A509,0
4564.xlsx,シート7:A3,0
StarterBook JTapia.xlsx,Bonus:C7,0
SAM-0.02 OR30x100-0.25_3 dataset analysis.xlsx,State026:B88,0
sgl_line.xlsx,static:T5,1
